playerid,PlayerName,G,GS,IP,SV,HLD,FPTS,Team,season,stats,role
10078,Caleb Thielbar,66.0,0.0,66.0,1.18,15.1051,364.2000000000001,CHC,2026,pit,RP
26231,Tyler Holton,72.0,0.0,72.0,0.968,13.9097,373.4000000000001,DET,2026,pit,RP
18655,A.J. Minter,52.0,0.0,52.0,2.375,13.6959,320.2,NYM,2026,pit,RP
32157,Jonah Tong,13.24,3.24,27.7599,0.0,0.7168,139.50000000000006,NYM,2026,pit,RP
12095,Yimi García,56.0,0.0,56.0,4.119,10.6347,327.50000000000006,TOR,2026,pit,RP
16511,Jordan Montgomery,18.48,6.48,48.2393,0.0,0.6589,171.10000000000002,TEX,2026,pit,RP
16990,Tanner Banks,62.0,0.0,62.0,0.0,12.276,314.59999999999997,PHI,2026,pit,RP
29950,Jordan Leasure,64.0,0.0,64.0,4.855,10.4888,333.90000000000003,CHW,2026,pit,RP
14916,Jon Gray,6.48,6.48,35.9874,0.0,0.0,134.30000000000004,,2026,pit,SP
26448,Trevor McDonald,32.1,8.1,70.4786,0.0,0.6625,277.7,SFG,2026,pit,RP
25648,Justin Slaten,61.0,0.0,61.0,0.0,13.5005,322.50000000000006,BOS,2026,pit,RP
15009,Kyle Finnegan,64.0,0.0,64.0,3.874,13.3981,355.1,DET,2026,pit,RP
20367,Brusdar Graterol,46.0,0.0,46.0,0.0,4.764,217.50000000000003,LAD,2026,pit,RP
4301,Justin Wilson,43.0,0.0,43.0,0.0,0.0,203.5,,2026,pit,RP
25911,Yennier Cano,60.0,0.0,60.0,0.978,12.5365,318.4,BAL,2026,pit,RP
31204,Justin Wrobleski,41.86,4.86,64.4498,0.0,0.7767,246.70000000000005,LAD,2026,pit,RP
13594,Robert Stephenson,60.0,0.0,60.0,12.85,9.0452,359.5,LAA,2026,pit,RP
14771,Emilio Pagán,66.0,0.0,66.0,26.561,3.9629,421.70000000000016,CIN,2026,pit,RP
18548,Sam Hentges,44.0,0.0,44.0,0.0,0.6625,217.40000000000003,SFG,2026,pit,RP
13449,Taylor Rogers,61.0,0.0,61.0,20.249,5.406,380.70000000000005,MIN,2026,pit,RP
27552,Graham Ashcraft,65.0,0.0,65.0,2.097,15.5362,335.6,CIN,2026,pit,RP
21345,Bennett Sousa,46.0,0.0,46.0,0.0,0.6557,221.90000000000003,HOU,2026,pit,RP
21574,Brendon Little,54.0,0.0,54.0,0.0,9.6885,295.20000000000005,TOR,2026,pit,RP
11836,Taijuan Walker,50.2,16.2,121.496,0.0,0.6364,345.4000000000001,PHI,2026,pit,RP
24993,Kody Funderburk,65.0,0.0,65.0,2.847,14.7996,354.6,MIN,2026,pit,RP
12828,Andrew Kittredge,62.0,0.0,62.0,2.935,12.2829,331.4,BAL,2026,pit,RP
19899,Clarke Schmidt,17.24,3.24,32.0014,0.0,0.6905,149.20000000000002,NYY,2026,pit,RP
30107,Christian Scott,31.62,1.62,39.1618,0.0,0.7168,184.10000000000002,NYM,2026,pit,RP
13932,Dietrich Enns,62.0,0.0,62.0,0.0,12.6955,303.2,BAL,2026,pit,RP
13431,Marcus Stroman,9.72,9.72,52.4315,0.0,0.0,158.50000000000006,,2026,pit,SP
20000,Tyler Wells,57.24,3.24,72.2531,0.0,7.1083,304.6,BAL,2026,pit,RP
19178,Tommy Nance,58.0,0.0,58.0,0.0,11.7726,302.80000000000007,TOR,2026,pit,RP
30133,Brant Hurter,55.0,0.0,55.0,0.0,9.2045,266.4,DET,2026,pit,RP
6902,Martín Pérez,8.1,8.1,44.6991,0.0,0.0,147.39999999999998,ATL,2026,pit,SP
20422,Jovani Morán,56.0,0.0,56.0,0.0,10.4143,290.6000000000001,BOS,2026,pit,RP
9073,Kirby Yates,56.0,0.0,56.0,4.168,11.9852,322.1000000000001,LAA,2026,pit,RP
13580,Steven Okert,64.0,0.0,64.0,0.0,13.7338,333.90000000000003,HOU,2026,pit,RP
sa3015142,Coleman Crow,25.62,1.62,33.234,0.0,0.6166,153.00000000000006,MIL,2026,pit,RP
22288,Mason Englert,60.0,0.0,60.0,1.076,11.9449,296.8,TBR,2026,pit,RP
16918,Luke Weaver,67.0,0.0,67.0,3.563,14.4552,377.69999999999993,NYM,2026,pit,RP
20348,Riley O'Brien,63.0,0.0,63.0,16.194,9.2998,397.80000000000007,STL,2026,pit,RP
22191,Tobias Myers,61.24,3.24,75.5479,0.0,11.4326,346.2999999999999,NYM,2026,pit,RP
30094,Jordan Wicks,18.24,3.24,32.8804,0.0,0.7209,140.80000000000007,CHC,2026,pit,RP
24453,Justin Martinez,22.0,0.0,22.0,0.0,0.6573,118.00000000000001,ARI,2026,pit,RP
29514,River Ryan,16.1,8.1,53.932,0.0,0.7767,175.60000000000005,LAD,2026,pit,SP
27636,Mitchell Parker,34.48,6.48,63.4174,0.0,0.6461,221.90000000000006,WSN,2026,pit,RP
25582,Brady Basso,50.0,0.0,50.0,0.0,4.256,225.39999999999998,ATH,2026,pit,RP
27494,Clayton Beeter,63.0,0.0,63.0,16.514,8.9242,401.3,WSN,2026,pit,RP
19618,Jordan Hicks,54.0,0.0,54.0,0.0,8.6562,256.20000000000005,CHW,2026,pit,RP
26048,Sawyer Gipson-Long,22.62,1.62,30.0573,0.0,0.6086,130.4,DET,2026,pit,RP
22872,Yoendrys Gómez,47.24,3.24,62.0514,0.0,0.6597,243.89999999999998,TBR,2026,pit,RP
19349,Caleb Ferguson,58.0,0.0,58.0,0.0,10.375,275.70000000000005,CIN,2026,pit,RP
sa3023407,Quinn Mathews,8.1,8.1,46.17,0.0,0.0,164.90000000000003,STL,2026,pit,SP
18297,Tyler Kinley,63.0,0.0,63.0,0.0,13.3746,323.20000000000005,ATL,2026,pit,RP
13293,Danny Coulombe,44.0,0.0,44.0,0.0,0.0,191.50000000000003,,2026,pit,RP
13619,Jakob Junis,65.0,0.0,65.0,0.961,13.5971,320.9,TEX,2026,pit,RP
31967,Drew Thorpe,8.1,8.1,45.536,0.0,0.0,145.50000000000006,CHW,2026,pit,SP
12857,Shawn Armstrong,68.0,0.0,68.0,3.286,16.457,368.7,CLE,2026,pit,RP
25679,Kevin Kelly,46.0,0.0,46.0,0.0,4.0461,215.90000000000003,TBR,2026,pit,RP
26440,Ryan Gusto,43.24,3.24,57.6022,0.0,0.6387,226.60000000000008,MIA,2026,pit,RP
sa3023440,George Klassen,18.86,4.86,41.702,0.0,0.6222,153.0,LAA,2026,pit,RP
31635,Hayden Birdsong,22.1,8.1,56.7814,0.0,0.6625,211.59999999999997,SFG,2026,pit,RP
15145,Justin Topa,63.0,0.0,63.0,5.695,10.9371,333.0,MIN,2026,pit,RP
15734,Brad Keller,68.0,0.0,68.0,2.093,15.9024,340.20000000000005,PHI,2026,pit,RP
25463,Brandon Williamson,44.86,4.86,66.957,0.0,0.6505,237.29999999999995,CIN,2026,pit,RP
20997,Eduard Bazardo,68.0,0.0,68.0,1.073,14.0033,369.20000000000005,SEA,2026,pit,RP
13435,Pierce Johnson,61.0,0.0,61.0,1.048,11.9741,303.7000000000001,CIN,2026,pit,RP
26252,Erik Miller,62.0,0.0,62.0,2.404,15.0921,359.79999999999995,SFG,2026,pit,RP
19316,Eric Lauer,49.62,1.62,56.8381,0.0,4.1755,239.69999999999996,TOR,2026,pit,RP
19574,JoJo Romero,64.0,0.0,64.0,13.558,9.1226,387.4,STL,2026,pit,RP
18341,Julian Fernández,48.0,0.0,48.0,0.0,4.1353,226.60000000000002,WSN,2026,pit,RP
12988,Andrew Chafin,54.0,0.0,54.0,0.0,6.9127,258.4,MIN,2026,pit,RP
22630,Keider Montero,32.86,4.86,54.662,0.0,0.6086,203.60000000000002,DET,2026,pit,RP
3096,Kenley Jansen,60.0,0.0,60.0,22.596,4.2131,392.8,DET,2026,pit,RP
35325,Ryan Johnson,19.62,1.62,27.234,0.0,0.6222,107.00000000000003,LAA,2026,pit,RP
17878,Dennis Santana,68.0,0.0,68.0,26.151,4.6497,429.80000000000007,PIT,2026,pit,RP
19666,Jason Alexander,28.86,4.86,51.1727,0.0,0.6557,180.90000000000006,HOU,2026,pit,RP
6984,Luis García,60.0,0.0,60.0,0.0,13.3798,311.6,NYM,2026,pit,RP
10061,Brooks Raley,62.0,0.0,62.0,1.188,14.1077,324.49999999999994,NYM,2026,pit,RP
17734,Evan Phillips,28.0,0.0,28.0,0.0,0.7767,143.90000000000003,LAD,2026,pit,RP
24607,Jonathan Bowlan,56.0,0.0,56.0,0.0,9.801,276.50000000000006,PHI,2026,pit,RP
sa3023268,Thomas White,4.86,4.86,27.702,0.0,0.0,112.70000000000005,MIA,2026,pit,SP
17639,Justin Lawrence,58.0,0.0,58.0,1.075,11.5249,292.0,PIT,2026,pit,RP
27792,Gavin Stone,15.24,3.24,30.289,0.0,0.7767,124.80000000000001,LAD,2026,pit,RP
27669,Tanner Gordon,30.48,6.48,59.1998,0.0,0.6093,166.9,COL,2026,pit,RP
27626,Eric Orze,56.0,0.0,56.0,0.0,9.8569,260.1000000000001,MIN,2026,pit,RP
24609,Braydon Fisher,52.0,0.0,52.0,0.0,6.7852,249.10000000000005,TOR,2026,pit,RP
31468,Jack Perkins,34.0,0.0,34.0,0.0,0.6384,152.40000000000003,ATH,2026,pit,RP
19261,Ian Hamilton,50.0,0.0,50.0,0.0,6.4868,244.9,ATL,2026,pit,RP
26260,Drey Jameson,59.0,0.0,59.0,4.521,10.6178,334.8,ARI,2026,pit,RP
20020,John Schreiber,64.0,0.0,64.0,1.055,13.5302,312.00000000000006,KCR,2026,pit,RP
24614,Victor Vodnik,64.0,0.0,64.0,23.298,4.0494,382.1,COL,2026,pit,RP
sa3020949,Noah Schultz,4.86,4.86,27.702,0.0,0.0,87.2,CHW,2026,pit,SP
15541,Tyler Rogers,74.0,0.0,74.0,2.059,17.7404,365.20000000000005,TOR,2026,pit,RP
22304,Brenan Hanifee,58.0,0.0,58.0,0.0,10.9812,277.40000000000003,DET,2026,pit,RP
14993,Scott Barlow,54.0,0.0,54.0,2.035,8.9114,266.4,ATH,2026,pit,RP
27974,Cristian Mena,15.62,1.62,23.18,0.0,0.6573,97.10000000000001,ARI,2026,pit,RP
14874,Sam Moll,50.0,0.0,50.0,0.0,4.3365,213.0,CIN,2026,pit,RP
31508,Caden Dana,17.82,17.82,99.4467,0.0,0.0,282.3,LAA,2026,pit,SP
24580,Josiah Gray,21.06,21.06,118.075,0.0,0.0,321.0,WSN,2026,pit,SP
19742,Anthony Bender,61.0,0.0,61.0,1.09,12.3686,304.50000000000006,MIA,2026,pit,RP
25376,Nick Mears,60.0,0.0,60.0,0.0,12.4311,293.0,KCR,2026,pit,RP
27668,Brandon Eisert,52.0,0.0,52.0,0.0,6.0622,227.30000000000004,CHW,2026,pit,RP
19362,Keegan Akin,66.0,0.0,66.0,2.935,15.4527,352.10000000000014,BAL,2026,pit,RP
20116,Calvin Faucher,64.0,0.0,64.0,5.45,11.493,336.5,MIA,2026,pit,RP
27581,Hayden Wesneski,23.62,1.62,30.994,0.0,0.6557,140.79999999999998,HOU,2026,pit,RP
19924,Bryan Hudson,48.0,0.0,48.0,0.0,4.5874,229.90000000000003,NYM,2026,pit,RP
17556,Jimmy Herget,77.0,0.0,77.0,1.915,14.5869,330.6,COL,2026,pit,RP
18323,Josh Sborz,48.0,0.0,48.0,0.0,4.2173,220.00000000000003,TEX,2026,pit,RP
19753,Jonathan Loáisiga,44.0,0.0,44.0,0.0,3.8564,205.00000000000003,ARI,2026,pit,RP
19531,Jason Foley,34.0,0.0,34.0,0.0,0.6625,157.3,SFG,2026,pit,RP
23499,Keaton Winn,21.62,1.62,28.9829,0.0,0.6625,133.90000000000003,SFG,2026,pit,RP
18064,Phil Maton,65.0,0.0,65.0,3.539,14.1052,351.8,CHC,2026,pit,RP
20045,Sean Guenther,32.0,0.0,32.0,0.0,0.6086,139.7,DET,2026,pit,RP
30055,Cade Povich,16.62,1.62,23.8504,0.0,0.6582,108.50000000000001,BAL,2026,pit,RP
30249,Jack Dreyer,54.0,0.0,54.0,0.0,11.5345,254.20000000000005,LAD,2026,pit,RP
26389,DJ Herz,14.62,1.62,21.9128,0.0,0.6461,100.10000000000001,WSN,2026,pit,RP
sa3014447,Shane Drohan,35.62,1.62,43.234,0.0,0.6166,177.99999999999997,MIL,2026,pit,RP
30074,Chase Silseth,52.0,0.0,52.0,0.0,6.4704,240.6,LAA,2026,pit,RP
20666,Félix Bautista,12.0,0.0,12.0,0.0,0.6582,76.10000000000002,BAL,2026,pit,RP
14706,Anthony Banda,60.0,0.0,60.0,0.949,11.5894,296.29999999999995,MIN,2026,pit,RP
3548,Liam Hendriks,34.0,0.0,34.0,0.0,0.6401,138.90000000000003,MIN,2026,pit,RP
19926,Tony Santillan,70.0,0.0,70.0,4.194,13.2536,343.6,CIN,2026,pit,RP
21267,Jake Bird,53.0,0.0,53.0,0.0,10.0642,266.6,NYY,2026,pit,RP
24986,Colin Selby,45.0,0.0,45.0,0.0,0.6582,199.9,BAL,2026,pit,RP
29629,Matt Svanson,65.0,0.0,65.0,5.649,14.5426,357.7,STL,2026,pit,RP
23429,JP Sears,18.86,4.86,40.5471,0.0,0.6532,150.30000000000004,SDP,2026,pit,RP
29770,Mason Montgomery,60.0,0.0,60.0,2.149,12.1538,313.5,PIT,2026,pit,RP
24995,Evan Sisk,52.0,0.0,52.0,0.0,6.8479,240.3,PIT,2026,pit,RP
25215,Yaramil Hiraldo,38.0,0.0,38.0,0.0,0.6582,165.7,BAL,2026,pit,RP
24975,Cooper Criswell,37.24,3.24,51.982,0.0,0.6487,211.8,SEA,2026,pit,RP
31312,Colton Gordon,37.0,0.0,37.0,0.0,0.6557,148.4,HOU,2026,pit,RP
25139,Tim Herrin,54.0,0.0,54.0,0.0,10.103,268.0,CLE,2026,pit,RP
sa3019953,Josh White,47.0,0.0,47.0,0.0,0.6387,196.2,MIA,2026,pit,RP
16207,Spencer Turnbull,4.86,4.86,26.8397,0.0,0.0,81.80000000000003,,2026,pit,SP
27694,Justin Sterner,65.0,0.0,65.0,8.478,10.2941,326.4,ATH,2026,pit,RP
21527,James McArthur,33.0,0.0,33.0,0.0,0.666,134.20000000000005,KCR,2026,pit,RP
14295,Wandy Peralta,57.0,0.0,57.0,0.0,10.2389,270.5999999999999,SDP,2026,pit,RP
21101,Dauri Moreta,34.0,0.0,34.0,0.0,0.0,155.00000000000003,,2026,pit,RP
33838,Yariel Rodríguez,36.0,0.0,36.0,0.0,0.6524,161.00000000000006,TOR,2026,pit,RP
13346,Hoby Milner,60.0,0.0,60.0,0.0,13.4575,292.9,CHC,2026,pit,RP
24282,Kai-Wei Teng,27.62,1.62,34.709,0.0,0.6557,149.60000000000002,HOU,2026,pit,RP
21546,Justin Hagenman,27.0,0.0,27.0,0.0,0.7168,118.60000000000002,NYM,2026,pit,RP
sa3018096,Ricky Tiedemann,11.62,1.62,19.234,0.0,0.6524,85.8,TOR,2026,pit,RP
22051,John King,52.0,0.0,52.0,0.0,6.6427,221.70000000000002,MIA,2026,pit,RP
23394,PJ Poulin,61.0,0.0,61.0,2.304,14.483,310.1000000000001,WSN,2026,pit,RP
19883,Alex Lange,52.0,0.0,52.0,0.0,6.9259,249.10000000000002,KCR,2026,pit,RP
19962,Joey Wentz,36.24,3.24,50.3407,0.0,0.6487,195.09999999999997,ATL,2026,pit,RP
23237,Juan Mejia,66.0,0.0,66.0,2.872,14.3047,305.10000000000014,COL,2026,pit,RP
17968,Brock Burke,62.0,0.0,62.0,1.048,12.8027,297.69999999999993,CIN,2026,pit,RP
27702,Brent Headrick,50.0,0.0,50.0,0.0,4.6034,229.29999999999998,NYY,2026,pit,RP
sa3017471,Tanner McDougal,14.86,4.86,37.702,0.0,0.5829,128.89999999999998,CHW,2026,pit,RP
29863,Ryan Bergert,28.1,8.1,64.2304,0.0,0.666,205.00000000000003,KCR,2026,pit,RP
20375,Greg Weissert,65.0,0.0,65.0,1.086,16.6676,327.6,BOS,2026,pit,RP
20349,Zack Kelly,58.0,0.0,58.0,0.0,12.2027,275.1,BOS,2026,pit,RP
8779,Wade Miley,4.86,4.86,27.0748,0.0,0.0,78.60000000000002,,2026,pit,SP
15947,Ryne Stanek,60.0,0.0,60.0,2.26,12.4286,302.8,STL,2026,pit,RP
sa3016746,Kendry Rojas,42.0,0.0,42.0,0.0,0.6401,173.3,MIN,2026,pit,RP
28036,Luke Little,18.0,0.0,18.0,0.0,0.7209,85.20000000000002,CHC,2026,pit,RP
21894,Gregory Santos,54.0,0.0,54.0,6.01,6.0813,288.5,SFG,2026,pit,RP
20794,Manuel Rodríguez,16.0,0.0,16.0,0.0,0.6597,67.80000000000001,TBR,2026,pit,RP
14542,Carlos Estévez,65.0,0.0,65.0,30.934,1.9979,410.49999999999994,KCR,2026,pit,RP
5615,Ryan Brasier,44.0,0.0,44.0,0.0,0.6589,181.0,TEX,2026,pit,RP
17611,Taylor Clarke,56.0,0.0,56.0,0.0,10.1229,265.1000000000001,ARI,2026,pit,RP
19205,Jesse Scholtens,36.0,0.0,36.0,0.0,0.6597,150.90000000000003,TBR,2026,pit,RP
33980,Jonathan Pintaro,25.62,1.62,33.234,0.0,0.7168,137.00000000000006,NYM,2026,pit,RP
31676,Carson Whisenhunt,13.24,3.24,28.0961,0.0,0.6625,102.2,SFG,2026,pit,RP
21741,Javier Assad,53.62,1.62,60.8488,0.0,7.4978,264.0000000000001,CHC,2026,pit,RP
25636,Hunter Gaddis,66.0,0.0,66.0,3.286,13.5156,343.5000000000001,CLE,2026,pit,RP
19407,Ronel Blanco,9.62,1.62,17.1487,0.0,0.6557,75.60000000000002,HOU,2026,pit,RP
24937,Austin Warren,46.0,0.0,46.0,0.0,0.7168,184.20000000000002,NYM,2026,pit,RP
27470,Emerson Hancock,48.48,6.48,77.3854,0.0,0.6487,275.70000000000005,SEA,2026,pit,RP
17381,Matt Gage,56.0,0.0,56.0,0.0,10.2018,269.6000000000001,SFG,2026,pit,RP
17192,Jalen Beeks,40.0,0.0,40.0,0.0,0.0,158.7,,2026,pit,RP
6107,Huascar Brazobán,52.0,0.0,52.0,0.0,7.4545,238.8,NYM,2026,pit,RP
sa3014677,Luis Perales,23.24,3.24,38.468,0.0,0.6461,145.1,WSN,2026,pit,RP
15256,Cole Sulser,56.0,0.0,56.0,0.0,10.1593,260.9000000000001,TBR,2026,pit,RP
24978,Erik Sabrowski,61.0,0.0,61.0,0.0,13.582,320.70000000000005,CLE,2026,pit,RP
16561,Austin Gomber,17.62,1.62,24.8507,0.0,0.6589,91.20000000000002,TEX,2026,pit,RP
16647,Ryan Thompson,64.0,0.0,64.0,1.13,15.9519,329.20000000000005,ARI,2026,pit,RP
19444,Yohan Ramírez,56.0,0.0,56.0,0.0,10.1401,266.80000000000007,PIT,2026,pit,RP
sa3025544,Hagen Smith,3.24,3.24,18.468,0.0,0.0,67.40000000000002,CHW,2026,pit,SP
16977,Trevor Williams,22.62,1.62,29.6724,0.0,0.6461,119.20000000000002,WSN,2026,pit,RP
30250,Jaden Hill,40.0,0.0,40.0,0.0,0.6093,153.9,COL,2026,pit,RP
30170,Chase Petty,29.24,3.24,44.0001,0.0,0.6505,133.90000000000003,CIN,2026,pit,RP
17859,Adbert Alzolay,42.0,0.0,42.0,0.0,0.7168,173.6,NYM,2026,pit,RP
31701,Blade Tidwell,24.24,3.24,39.1543,0.0,0.6625,149.3,SFG,2026,pit,RP
27775,Kyle Nicolas,42.0,0.0,42.0,0.0,0.6505,167.2,CIN,2026,pit,RP
15761,Joe Jiménez,18.0,0.0,18.0,0.0,0.6487,90.00000000000003,ATL,2026,pit,RP
30140,Ty Madden,19.62,1.62,27.22,0.0,0.6086,102.00000000000003,DET,2026,pit,RP
27819,Brandon Young,22.62,1.62,29.8998,0.0,0.6582,125.80000000000001,BAL,2026,pit,RP
30161,Carlos Rodriguez,41.62,1.62,49.141,0.0,0.6166,189.9,MIL,2026,pit,RP
22207,DL Hall,52.0,0.0,52.0,0.0,6.4129,244.8,MIL,2026,pit,RP
26214,Chris Murphy,40.0,0.0,40.0,0.0,0.5829,153.7,CHW,2026,pit,RP
30016,Joe Rock,13.62,1.62,21.234,0.0,0.6597,77.9,TBR,2026,pit,RP
19337,Richard Lovelady,52.0,0.0,52.0,0.0,6.7198,230.4,WSN,2026,pit,RP
sa3020395,JR Ritchie,3.24,3.24,18.468,0.0,0.0,65.20000000000002,ATL,2026,pit,SP
20160,Nate Pearson,50.0,0.0,50.0,0.0,4.3713,211.29999999999998,HOU,2026,pit,RP
26413,Porter Hodge,50.0,0.0,50.0,0.0,4.8063,231.39999999999998,CHC,2026,pit,RP
20070,Bailey Falter,52.86,4.86,74.0142,0.0,4.2621,254.2,KCR,2026,pit,RP
26215,Jackson Rutledge,59.0,0.0,59.0,2.304,11.7278,277.00000000000006,WSN,2026,pit,RP
sa3021723,Kohl Drake,3.24,3.24,18.468,0.0,0.0,67.20000000000002,ARI,2026,pit,SP
31741,Mason Barnett,23.62,1.62,31.0121,0.0,0.6384,121.19999999999999,ATH,2026,pit,RP
31900,Adam Mazur,17.62,1.62,24.9045,0.0,0.6387,100.5,MIA,2026,pit,RP
29928,Dylan Dodd,46.0,0.0,46.0,0.0,3.9786,199.00000000000003,ATL,2026,pit,RP
sa3020336,Braden Nett,19.24,3.24,34.468,0.0,0.6384,122.00000000000003,ATH,2026,pit,RP
33628,Mitch Farris,4.86,4.86,27.2522,0.0,0.0,84.80000000000003,LAA,2026,pit,SP
16835,Brennan Bernardino,58.0,0.0,58.0,0.0,10.9942,250.10000000000002,COL,2026,pit,RP
18413,José Urquidy,36.58,14.58,104.22,0.0,0.6584,308.00000000000006,PIT,2026,pit,RP
25703,Zak Kent,28.0,0.0,28.0,0.0,0.6401,119.10000000000004,MIN,2026,pit,RP
24862,Ryan Fernandez,44.0,0.0,44.0,0.0,0.6733,189.10000000000002,STL,2026,pit,RP
sa3025659,Dylan Ross,36.0,0.0,36.0,0.0,0.7168,159.60000000000005,NYM,2026,pit,RP
20629,Tyler Phillips,68.0,0.0,68.0,3.27,15.4502,325.6000000000001,MIA,2026,pit,RP
17578,JT Brubaker,59.0,0.0,59.0,1.202,12.4076,285.1,SFG,2026,pit,RP
sa3017130,Griff McGarry,55.0,0.0,55.0,0.0,9.7729,267.4,WSN,2026,pit,RP
sa3020569,Andrew Morris,18.0,0.0,18.0,0.0,0.6401,79.80000000000003,MIN,2026,pit,RP
24452,Luinder Avila,42.0,0.0,42.0,0.0,0.666,165.70000000000002,KCR,2026,pit,RP
20517,Nick Sandlin,50.0,0.0,50.0,0.0,4.1477,202.29999999999998,LAA,2026,pit,RP
sa3017643,Tyler Uberstine,13.62,1.62,21.234,0.0,0.6763,81.9,BOS,2026,pit,RP
15094,Rob Zastryzny,48.0,0.0,48.0,0.0,3.9464,208.40000000000003,MIL,2026,pit,RP
sa3020405,John Klein,33.62,1.62,41.234,0.0,0.6401,148.00000000000003,MIN,2026,pit,RP
19409,Dane Dunning,13.62,1.62,21.0177,0.0,0.6487,84.5,SEA,2026,pit,RP
sa3023410,Ty Johnson,1.62,1.62,9.234,0.0,0.0,39.90000000000001,TBR,2026,pit,SP
14524,José Leclerc,37.0,0.0,37.0,0.0,0.0,155.10000000000002,,2026,pit,RP
31318,Gunnar Hoglund,28.86,4.86,51.5049,0.0,0.6384,175.99999999999997,ATH,2026,pit,RP
27688,Jack Kochanowicz,31.24,3.24,45.5796,0.0,0.6222,145.60000000000002,LAA,2026,pit,RP
19374,Walker Buehler,21.24,3.24,35.3549,0.0,0.6532,124.9,SDP,2026,pit,RP
29574,Chase Lee,25.0,0.0,25.0,0.0,0.6524,110.69999999999999,TOR,2026,pit,RP
21537,Daniel Lynch IV,59.0,0.0,59.0,0.0,10.8051,252.60000000000005,KCR,2026,pit,RP
21623,Grant Wolfram,50.0,0.0,50.0,0.0,4.3879,205.79999999999998,BAL,2026,pit,RP
22533,Michel Otañez,22.0,0.0,22.0,0.0,0.6589,108.40000000000002,TEX,2026,pit,RP
sa3010171,Anthony Nunez,28.0,0.0,28.0,0.0,0.6582,125.70000000000005,BAL,2026,pit,RP
sa3020661,Gabriel Hughes,23.62,1.62,31.234,0.0,0.6093,92.89999999999998,COL,2026,pit,RP
22361,Colin Holderman,42.0,0.0,42.0,0.0,0.6803,173.9,CLE,2026,pit,RP
26259,Hunter Bigge,52.0,0.0,52.0,0.0,6.8608,235.90000000000003,TBR,2026,pit,RP
27787,Will Klein,52.0,0.0,52.0,0.0,8.0781,248.0,LAD,2026,pit,RP
26944,Edgardo Henriquez,40.0,0.0,40.0,0.0,0.7767,163.9,LAD,2026,pit,RP
17282,Michael Kopech,42.0,0.0,42.0,0.0,0.0,172.70000000000002,,2026,pit,RP
sa3023250,Trey Gibson,1.62,1.62,9.234,0.0,0.0,37.90000000000001,BAL,2026,pit,SP
16502,Ryan Yarbrough,53.62,1.62,61.0106,0.0,7.1814,244.1000000000001,NYY,2026,pit,RP
19911,José Suarez,22.0,0.0,22.0,0.0,0.6487,95.30000000000001,ATL,2026,pit,RP
30171,Mason Black,43.24,3.24,58.0285,0.0,0.666,185.50000000000006,KCR,2026,pit,RP
19320,Joey Lucchesi,40.0,0.0,40.0,0.0,0.0,155.20000000000002,,2026,pit,RP
31764,AJ Blubaugh,41.62,1.62,49.0042,0.0,0.6557,185.3,HOU,2026,pit,RP
sa3014709,Tink Hence,9.62,1.62,17.234,0.0,0.6733,70.00000000000001,STL,2026,pit,RP
15042,Tim Mayza,31.0,0.0,31.0,0.0,0.6364,129.89999999999998,PHI,2026,pit,RP
24737,Gus Varland,46.0,0.0,46.0,0.0,0.6461,178.20000000000002,WSN,2026,pit,RP
sa3009716,Angel Bastardo,23.0,0.0,23.0,0.0,0.6524,98.70000000000002,TOR,2026,pit,RP
21319,Bryce Montes de Oca,10.0,0.0,10.0,0.0,0.6461,53.900000000000006,WSN,2026,pit,RP
21520,Hogan Harris,66.0,0.0,66.0,10.174,11.3438,357.4000000000001,ATH,2026,pit,RP
sa3016061,Welinton Herrera,30.0,0.0,30.0,0.0,0.6093,109.80000000000001,COL,2026,pit,RP
32026,Drew Sommers,25.0,0.0,25.0,0.0,0.6086,111.0,DET,2026,pit,RP
31553,Mason Fluharty,42.0,0.0,42.0,0.0,0.6524,180.5,TOR,2026,pit,RP
16350,Ryan Borucki,21.0,0.0,21.0,0.0,0.5829,92.80000000000001,CHW,2026,pit,RP
31913,Hayden Harris,42.0,0.0,42.0,0.0,0.6487,181.5,ATL,2026,pit,RP
18403,Enyel De Los Santos,60.0,0.0,60.0,0.0,12.2396,273.1,HOU,2026,pit,RP
33248,Craig Yoho,42.0,0.0,42.0,0.0,0.6166,175.5,MIL,2026,pit,RP
30105,Mike Vasil,79.0,0.0,79.0,0.971,14.6187,349.20000000000005,CHW,2026,pit,RP
sa3017719,Mitch Bratt,1.62,1.62,9.234,0.0,0.0,33.30000000000001,ARI,2026,pit,SP
17735,Tyler Alexander,61.62,1.62,68.7568,0.0,10.8726,281.1,TEX,2026,pit,RP
sa3020868,Austin Peterson,15.24,3.24,30.468,0.0,0.6803,100.3,CLE,2026,pit,RP
20546,Grant Anderson,56.0,0.0,56.0,0.0,9.496,254.80000000000013,MIL,2026,pit,RP
26079,Beau Brieske,50.0,0.0,50.0,0.0,4.0571,199.09999999999997,DET,2026,pit,RP
21420,Yerry De los Santos,42.0,0.0,42.0,0.0,0.6905,158.10000000000002,NYY,2026,pit,RP
11384,Tommy Kahnle,48.0,0.0,48.0,0.0,0.0,177.80000000000004,,2026,pit,RP
23165,Steven Cruz,45.0,0.0,45.0,0.0,0.666,169.39999999999998,KCR,2026,pit,RP
18439,Danny Young,20.0,0.0,20.0,0.0,0.6487,88.0,ATL,2026,pit,RP
