Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luis Castillo","SEA",10.286,10.0263,14.0138,4.49987,28.406,28.406,0,0,,172.025,728.052,164.088,92.06,86.01,27.1465,51.2979,0.647081,7.67343,151.844,7.94416,2.6838,2.96004,1.42025,0.208562,0.0704591,0.1381026804447174,0.245244,1.25206,0.279421,0.695261,,,4.44966,2.27134,1.51125,173.05999755859375,,,,,,,641.2999999999998,3.728488372093022,636,3.697674418604651,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Zebby Matthews","MIN",6.77231,9.08313,3.77368,4.13677,30.392,22.361,0,0.6401,,125.946,526.958,121.688,62.04,57.89,18.3975,31.2272,1.1139,2.69619,123.471,8.82314,2.23147,3.95396,1.31467,0.234309,0.0592593,0.17504971846938133,0.246814,1.21413,0.294135,0.714659,,,3.88145,2.26546,1.5675,294.07000732421875,,,,,,,541.8000000000002,4.300000000000002,544,4.317460317460317,,,,,,,,,,,,,,,,,,,"Zebby Matthews","31827",805673
"Ryne Nelson","ARI",9.42244,10.5139,8.91439,4.32826,31.854,27.21,0,0.6573,,157.428,663.11,150.274,80.66,75.71,22.7828,44.1431,1.13842,4.33842,132.726,7.58779,2.52362,3.00671,1.30247,0.200156,0.0665699,0.13358649611473083,0.244495,1.23496,0.277685,0.699952,,,4.25419,2.22432,1.62097,262.8800048828125,,,,,,,614.9,3.91656050955414,612,3.8980891719745223,,,,,,,,,,,,,,,,,,,"Ryne Nelson","26253",669194
"Cody Ponce","TOR",6.80824,7.40396,2.73652,4.02974,33.25,20.318,0,0.6524,,128.063,539.022,112.282,61.4,57.34,18.4729,43.5276,1.46031,6.137,148.887,10.4634,3.05903,3.42051,1.29824,0.276216,0.080753,0.19546324759721756,0.229447,1.21666,0.291334,0.72652,,,3.8486,2.21125,1.737,264.4700012207031,,,,,,,586.6000000000001,4.582812500000001,558,4.359375,,,,,,,,,,,,,,,,,,,"Cody Ponce","17920",664074
"Matthew Liberatore","STL",7.96646,10.6381,10.8063,4.51988,27.218,27.218,0,0,,149.38,635.424,151.638,80.11,75.02,19.6121,40.7111,0.418997,5.43997,118.864,7.16142,2.45281,2.91968,1.18161,0.187062,0.0640693,0.12299274653196335,0.257331,1.28765,0.292872,0.680682,,,4.17733,2.2022,1.27833,686.3900146484375,,,,,,,561.4000000000001,3.7677852348993293,585,3.9261744966442955,,,,,,,,,,,,,,,,,,,"Matthew Liberatore","22294",669461
"Carlos Rodón","NYY",9.23312,7.46172,10.8819,4.08003,23.51,23.51,0,0,,139.521,585.115,119.062,67.56,63.25,19.4808,50.6581,0.37338,6.1135,145.618,9.39332,3.26777,2.87453,1.25663,0.248871,0.086578,0.162293441593647,0.22535,1.21645,0.274144,0.717179,,,4.08358,2.18985,1.92875,196.94000244140625,,,,,,,613.9,4.385,574,4.1,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Andrew Abbott","CIN",8.92962,10.5171,12.8786,4.65024,27.628,27.628,0,0,,162.34,690.131,161.296,89.54,83.88,27.1647,47.2486,0.527656,3.16955,144.73,8.0237,2.61943,3.06315,1.50599,0.209713,0.0684632,0.1412501111626625,0.252137,1.28461,0.286716,0.697916,,,4.45912,2.15467,1.09311,217.3800048828125,,,,,,,588.0999999999999,3.630246913580246,599,3.697530864197531,,,,,,,,,,,,,,,,,,,"Andrew Abbott","29911",671096
"Chad Patrick","MIL",7.96488,8.52584,9.07757,4.17977,24.402,24.402,0,0,,131.476,552.549,119.247,65.29,61.06,19.6286,40.2771,0.437359,5.33637,123.153,8.43029,2.75711,3.05765,1.34365,0.222882,0.0728933,0.14998897910118103,0.235231,1.21333,0.273562,0.713657,,,4.24336,2.15456,1.66306,314.4200134277344,,,,,,,525.0000000000001,4.007633587786261,506,3.8625954198473282,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Tyler Glasnow","LAD",9.18659,6.3665,9.69698,4.19972,22.371,22.371,0,0,,128.537,544.107,113.009,63.91,59.98,16.4334,51.7441,0.329433,3.00632,138.989,9.73181,3.62306,2.68608,1.15064,0.255444,0.0950991,0.16034459322690964,0.230933,1.28175,0.289204,0.711433,,,3.9124,2.14181,1.63847,121.20999908447266,,,,,,,577,4.4728682170542635,550,4.263565891472868,,,,,,,,,,,,,,,,,,,"Tyler Glasnow","14374",607192
"Trevor Rogers","BAL",9.32211,8.36193,11.1435,4.20997,25.268,25.268,0,0,,146.267,611.164,135.861,73.15,68.42,22.1174,41.5794,0.615825,3.89254,132.983,8.18264,2.55844,3.1983,1.36091,0.21759,0.0680331,0.1495571807026863,0.240167,1.21312,0.277023,0.711996,,,4.21518,2.13347,1.7963,156.36000061035156,,,,,,,584.2,4.001369863013699,572,3.9178082191780823,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Cam Schlittler","NYY",8.73128,7.40265,9.49166,4.04989,23.471,23.471,0,0,,131.337,554.678,115.442,63.01,59.1,16.6881,48.8509,0.358241,5.68881,131.846,9.03491,3.34756,2.69896,1.14357,0.237699,0.0880708,0.14962836354970932,0.230821,1.25093,0.280868,0.718678,,,4.025,2.12445,1.87008,131.85000610351562,,,,,,,560.3000000000001,4.277099236641222,533,4.068702290076335,,,,,,,,,,,,,,,,,,,"Cam Schlittler","32095",693645
"Brandon Pfaadt","ARI",9.32745,10.3277,13.0031,4.66001,27.957,27.957,0,0,,164.066,699.548,170.609,90.65,84.95,24.2663,40.7944,0.756854,7.14029,133.168,7.30508,2.23782,3.26438,1.33115,0.190364,0.0583154,0.13204815238714218,0.261826,1.28853,0.296134,0.680567,,,4.31106,2.12313,1.1177,682.0800170898438,,,,,,,595.8000000000001,3.632926829268293,630,3.841463414634146,,,,,,,,,,,,,,,,,,,"Brandon Pfaadt","27782",694297
"Landen Roupp","SFG",7.30726,8.72515,4.95016,4.0731,27.677,22.556,0,0.6625,,121.264,519.84,114.153,58.93,54.88,11.9634,48.8812,0.929541,3.6725,114.298,8.48296,3.62788,2.33827,0.887905,0.219871,0.0940314,0.12583935260772705,0.24429,1.34446,0.299654,0.711652,,,3.83271,2.10515,1.59258,706.0599975585938,,,,,,,524.4000000000001,4.333884297520662,522,4.31404958677686,,,,,,,,,,,,,,,,,,,"Landen Roupp","30076",694738
"Sandy Alcantara","MIA",9.21382,11.2536,14.8308,4.57006,28.289,28.289,0,0,,176.177,751.604,175.514,95.93,89.46,23.1935,54.512,0.511626,8.07711,134.868,6.88971,2.78474,2.47409,1.18484,0.17944,0.0725275,0.10691220313310623,0.254731,1.30565,0.28688,0.678777,,,4.38131,2.08508,1.36311,147.27999877929688,,,,,,,642.9,3.652840909090909,662,3.7613636363636362,,,,,,,,,,,,,,,,,,,"Sandy Alcantara","18684",645261
"Grayson Rodriguez","LAA",6.83943,7.45426,8.52231,4.02038,20.598,20.598,0,0,,116.474,489.253,106.298,55.72,52.03,15.5646,36.6316,0.347212,4.45452,120.294,9.29518,2.83054,3.28389,1.20269,0.245873,0.0748725,0.17100036889314651,0.237184,1.22714,0.290525,0.719913,,,3.865,2.08486,1.63364,261.05999755859375,,,,,,,503.0000000000001,4.336206896551725,489,4.2155172413793105,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Shane McClanahan","TBR",7.12164,7.1136,9.07899,4.01975,20.14,20.14,0,0,,118.261,493.831,110.345,56.85,52.82,16.6147,33.9421,0.441229,2.74436,121.575,9.25224,2.58309,3.58184,1.26443,0.246188,0.0687322,0.17745587974786758,0.241379,1.22008,0.293868,0.722464,,,3.83613,2.08066,1.65835,205.60000610351562,,,,,,,511.1,4.33135593220339,502,4.254237288135593,,,,,,,,,,,,,,,,,,,"Shane McClanahan","21483",663556
"Braxton Garrett","MIA",6.15741,8.43871,4.45714,4.10868,26.629,20.288,0,0.6387,,115.548,484.995,114.632,56.83,52.75,14.4422,27.7082,1.02589,5.16281,104.253,8.1202,2.15819,3.76251,1.1249,0.214956,0.057131,0.15782486647367477,0.25354,1.23187,0.300482,0.700207,,,3.80893,2.01691,1.45403,512.5599975585938,,,,,,,500.20000000000005,4.312068965517242,511,4.405172413793103,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Jack Leiter","TEX",9.52892,10.5082,11.8989,4.42006,29.218,29.218,0,0,,162.507,693.143,144.623,84.98,79.81,23.6365,64.673,0.476155,7.3388,154.974,8.58281,3.58174,2.39627,1.30904,0.223582,0.0933041,0.13027779757976532,0.232839,1.28792,0.273404,0.70552,,,4.44808,2.01305,1.65011,235.2100067138672,,,,,,,628,3.852760736196319,597,3.6625766871165646,,,,,,,,,,,,,,,,,,,"Jack Leiter","30146",683004
"Noah Cameron","KCR",8.56607,9.08149,11.3488,4.44992,25.188,25.188,0,0,,146.389,622.814,144.528,77.52,72.38,21.5377,44.2853,0.485759,4.09847,126.133,7.75468,2.72266,2.8482,1.32414,0.202522,0.0711052,0.1314164325594902,0.251602,1.28981,0.288196,0.701455,,,4.31606,1.99819,1.29168,269.0799865722656,,,,,,,540.8000000000001,3.704109589041096,552,3.780821917808219,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Aaron Nola","PHI",9.98436,9.42194,13.2275,4.4798,27.232,27.232,0,0,,163.775,688.734,154.426,87.35,81.52,28.2215,47.1397,0.427769,6.11551,151.261,8.31229,2.59049,3.20877,1.55087,0.219621,0.0684441,0.15117709338665009,0.243007,1.23075,0.276766,0.704794,,,4.50363,1.98638,1.51254,214.05999755859375,,,,,,,611.8000000000002,3.73048780487805,599,3.652439024390244,,,,,,,,,,,,,,,,,,,"Aaron Nola","16149",605400
"Shane Smith","CHW",8.64813,10.6763,11.6041,4.39013,28.002,28.002,0,0,,157.034,670.413,147.454,82.07,76.6,21.5074,55.0756,0.49403,9.09556,144.514,8.28247,3.15652,2.62393,1.23264,0.21556,0.0821518,0.13340849429368973,0.243227,1.28972,0.2861,0.698644,,,4.301,1.9828,1.57641,248.11000061035156,,,,,,,607,3.8662420382165603,597,3.8025477707006368,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Chris Bassitt","BAL",10.5416,10.9008,10.3749,4.53723,32.168,28.271,0,0.6582,,165.61,715.454,163.543,89.25,83.49,21.7653,56.2333,0.930443,14.0331,144.682,7.8627,3.05597,2.5729,1.18283,0.202225,0.0785981,0.12362659722566605,0.253481,1.32707,0.296147,0.689503,,,4.36926,1.9799,1.39024,395.5299987792969,,,,,,,615.4000000000002,3.7072289156626517,628,3.783132530120482,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Ryan Pepiot","TBR",9.46278,10.9791,12.3801,4.36983,29.574,29.574,0,0,,166.661,705.749,146.677,86.59,80.92,26.981,63.4189,0.458701,6.25104,159.577,8.61747,3.42474,2.51624,1.45702,0.22611,0.0898604,0.13624998182058334,0.230596,1.26062,0.266275,0.716714,,,4.57884,1.97794,1.69922,129.27999877929688,,,,,,,634.5,3.7994011976047903,597,3.5748502994011977,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Cade Cavalli","WSN",7.03945,9.72211,9.79957,4.29977,24.333,24.333,0,0,,135.091,578.772,133.135,69.07,64.54,14.6041,45.4239,0.451088,7.44456,106.907,7.12236,3.02622,2.35355,0.972954,0.184714,0.0784833,0.1062309741973877,0.253154,1.32177,0.293108,0.692472,,,4.13183,1.9779,1.50799,349.989990234375,,,,,,,526.7,3.9014814814814818,538,3.9851851851851854,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"Parker Messick","CLE",7.4766,8.62761,7.75237,4.08665,21.903,21.662,0,0,,116.149,490.425,110.027,56.39,52.74,14.8892,34.6487,0.366754,5.47325,108.042,8.37178,2.68481,3.1182,1.15372,0.220302,0.0706503,0.14965146034955978,0.24434,1.24561,0.290611,0.712955,,,3.97752,1.96445,1.63356,299.5,,,,,,,483.9000000000001,4.171551724137932,481,4.146551724137931,,,,,,,,,,,,,,,,,,,"Parker Messick","31986",800048
"Michael McGreevy","STL",7.64739,9.87036,7.13705,4.28855,28.703,23.394,0,0.6733,,137.459,581.452,143.665,69.93,65.5,16.3528,33.9497,0.929315,2.97564,94.7074,6.20088,2.22283,2.78963,1.07068,0.162881,0.0583879,0.1044929288327694,0.263835,1.29213,0.293708,0.695994,,,4.10959,1.9619,1.46458,728.5700073242188,,,,,,,525.6000000000003,3.8364963503649654,560,4.087591240875913,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Reid Detmers","LAA",6.86262,9.92756,5.65297,4.4154,30.437,23.173,0,0.6222,,135.365,578.305,124.968,71.09,66.41,20.5278,48.607,1.36381,6.65294,149.371,9.93124,3.23173,3.07304,1.36483,0.258292,0.0840509,0.1742408648133278,0.238924,1.28227,0.295743,0.707593,,,4.12431,1.93965,1.22815,334.510009765625,,,,,,,549.7,4.071851851851852,536,3.9703703703703703,,,,,,,,,,,,,,,,,,,"Reid Detmers","27468",672282
"Dustin May","STL",7.27774,9.90393,6.51329,4.4238,29.511,22.979,0,0.6733,,137.122,590.773,130.175,71.97,67.4,14.1866,51.3184,1.23632,10.2437,118.621,7.78566,3.36828,2.31146,0.931134,0.200789,0.0868665,0.11392230540513992,0.245979,1.32359,0.292602,0.677609,,,4.09684,1.93588,1.25161,602.6099853515625,,,,,,,562.6000000000001,4.106569343065694,562,4.102189781021898,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Robbie Ray","SFG",9.77554,10.5032,13.5457,4.49018,28.644,28.644,0,0,,170.071,722.329,151.383,91.37,84.85,29.8478,65.3592,0.48249,4.73898,175.785,9.30236,3.45875,2.68952,1.57952,0.243358,0.090484,0.15287411957979202,0.232101,1.27442,0.272136,0.716596,,,4.58598,1.93014,1.48635,166.86000061035156,,,,,,,638.4,3.755294117647059,602,3.541176470588235,,,,,,,,,,,,,,,,,,,"Robbie Ray","11486",592662
"Clay Holmes","NYM",10.5301,9.48641,9.12726,4.02103,27.781,26.697,0,0,,144.008,615.163,137.701,69,64.34,14.268,52.8699,0.486857,8.21287,113.218,7.07571,3.30419,2.14144,0.891704,0.184045,0.0859445,0.09810037910938263,0.248522,1.32334,0.289345,0.712626,,,4.12326,1.91155,2.07102,398.6000061035156,,,,,,,577.6000000000001,4.011111111111112,581,4.034722222222222,,,,,,,,,,,,,,,,,,,"Clay Holmes","13649",605280
"Joe Musgrove","SDP",7.86856,7.44646,9.6335,4.16978,21.858,21.858,0,0,,126.611,531.192,117.711,62.75,58.66,18.3602,33.9322,0.494479,7.67689,116.899,8.3096,2.41203,3.44506,1.30512,0.220069,0.0638794,0.1561892405152321,0.240431,1.19771,0.280395,0.705844,,,4.15964,1.90842,1.61386,216.9600067138672,,,,,,,519.6000000000001,4.091338582677166,509,4.0078740157480315,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Ryan Weathers","NYY",7.30497,7.66071,2.81556,4.05093,33.311,21.124,0,0.6905,,125.749,529.132,115.148,60.61,56.6,16.8656,39.6391,1.59263,5.78016,122.187,8.74505,2.83702,3.08248,1.20709,0.230919,0.0749135,0.1560058519244194,0.23805,1.23092,0.285156,0.717948,,,4.01894,1.89751,1.62679,232.39999389648438,,,,,,,534.3000000000001,4.240476190476191,519,4.119047619047619,,,,,,,,,,,,,,,,,,,"Ryan Weathers","23796",677960
"Joey Cantillo","CLE",5.1189,8.58692,1.12054,4.23152,39.2,19.223,0,0.6803,,125.891,540.827,114.696,63.52,59.19,15.9068,52.5802,1.81458,4.05215,133.678,9.55672,3.75898,2.54237,1.13718,0.247174,0.0972218,0.14995189756155014,0.236879,1.32874,0.295236,0.715526,,,4.00358,1.86978,1.22889,276.67999267578125,,,,,,,537.6000000000001,4.2666666666666675,523,4.150793650793651,,,,,,,,,,,,,,,,,,,"Joey Cantillo","23335",676282
"Shota Imanaga","CHC",9.78698,8.43986,12.1579,4.13992,25.512,25.512,0,0,,153.242,626.826,135.768,75.6,70.49,29.2151,32.3304,0.384965,5.05311,133.838,7.86038,1.89879,4.13969,1.71582,0.213517,0.051578,0.16193877533078194,0.230334,1.09695,0.249897,0.727205,,,4.59864,1.86466,1.93374,166.8800048828125,,,,,,,578.9,3.783660130718954,545,3.5620915032679736,,,,,,,,,,,,,,,,,,,"Shota Imanaga","33829",684007
"Tatsuya Imai","HOU",8.88642,9.08472,11.4859,4.34003,25.629,25.629,0,0,,148.976,638.709,131.51,76.76,71.84,20.7534,62.7882,0.440101,8.92822,151.199,9.13432,3.79319,2.40808,1.25376,0.236727,0.098305,0.13842171430587769,0.231944,1.30423,0.28037,0.711304,,,4.36047,1.86046,1.57891,999,,,,,,,587.1000000000001,3.94026845637584,558,3.7449664429530203,,,,,,,,,,,,,,,,,,,"Tatsuya Imai","sa3062955",837227
"Nick Lodolo","CIN",8.17883,10.2473,11.5084,4.73028,26.643,26.643,0,0,,150.917,645.091,145.097,85.01,79.32,27.119,39.0281,0.494459,17.879,161.882,9.65389,2.32746,4.14782,1.61726,0.250944,0.0605002,0.1904437467455864,0.246687,1.22004,0.295549,0.678135,,,4.45709,1.83607,0.909981,124.97000122070312,,,,,,,561.3000000000001,3.717218543046358,557,3.6887417218543046,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Grant Holmes","ATL",5.94386,7.41013,3.06536,4.22178,29.111,19.327,0,0.6487,,118.443,506.294,110.529,59.41,55.56,15.3847,43.3101,1.54588,5.28476,127.196,9.66509,3.29096,2.93686,1.16902,0.251229,0.0855433,0.1656855270266533,0.241488,1.29884,0.301931,0.713747,,,3.90677,1.82997,1.33942,456.1099853515625,,,,,,,514.1,4.356779661016949,509,4.313559322033898,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Will Warren","NYY",7.38871,7.6369,2.76622,4.03215,35.045,21.048,0,0.6905,,123.79,523.889,111.405,59.26,55.46,15.592,44.8973,1.30038,4.85626,122.068,8.87481,3.2642,2.71883,1.1336,0.233004,0.0857,0.14730360358953476,0.234964,1.26264,0.284754,0.721645,,,4.00613,1.82777,1.689,356.0400085449219,,,,,,,530.1999999999999,4.275806451612903,510,4.112903225806452,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Casey Mize","DET",8.57073,9.39137,10.3105,4.28981,26.355,26.355,0,0,,144.573,608.015,138.571,74.18,68.91,21.1973,40.0245,0.472802,5.29761,117.54,7.31713,2.49161,2.9367,1.31958,0.193318,0.0658281,0.12748949229717255,0.246263,1.23533,0.276853,0.701154,,,4.35564,1.8254,1.63097,273.4599914550781,,,,,,,554.3000000000001,3.8227586206896556,553,3.8137931034482757,,,,,,,,,,,,,,,,,,,"Casey Mize","20492",663554
"Foster Griffin","WSN",5.38798,8.81122,4.11646,4.22134,27.863,19.831,0,0.6461,,119.308,509.379,112.334,60.09,55.96,14.6317,42.3652,1.23868,5.71571,113.872,8.58996,3.19582,2.68788,1.10374,0.223551,0.0831703,0.14038117229938507,0.243517,1.29664,0.293582,0.704908,,,4.02954,1.81725,1.32481,999,,,,,,,492.8999999999999,4.142016806722689,488,4.100840336134453,,,,,,,,,,,,,,,,,,,"Foster Griffin","16432",656492
"Jameson Taillon","CHC",9.44055,8.92441,11.9301,4.36004,26.09,26.09,0,0,,152.978,637.453,144.824,79.14,74.11,25.2101,39.0966,0.393603,2.86755,117.475,6.91129,2.30013,3.00474,1.48316,0.184288,0.0613325,0.12295562401413918,0.243201,1.20227,0.264162,0.704992,,,4.56458,1.8141,1.62811,425.9200134277344,,,,,,,555.7,3.63202614379085,548,3.581699346405229,,,,,,,,,,,,,,,,,,,"Jameson Taillon","11674",592791
"Shane Baz","BAL",9.64396,9.31717,11.6069,4.38024,27.45,27.45,0,0,,155.334,657.68,136.706,80.46,75.6,25.1815,57.0308,0.414753,8.07137,147.004,8.51735,3.30434,2.57762,1.45901,0.223519,0.0867151,0.13680370897054672,0.230697,1.24723,0.265286,0.714758,,,4.60718,1.8131,1.65266,196.3300018310547,,,,,,,582.3,3.7567741935483867,549,3.541935483870968,,,,,,,,,,,,,,,,,,,"Shane Baz","22264",669358
"Max Meyer","MIA",7.09462,9.16191,6.0352,4.10951,26.857,22.24,0,0.6387,,125.38,528.562,119.254,61.48,57.25,16.3553,39.7632,0.895624,3.55348,113.694,8.16116,2.85427,2.85928,1.17402,0.215101,0.0752289,0.13987167179584503,0.24576,1.26828,0.289694,0.716554,,,4.05379,1.80572,1.6379,419.80999755859375,,,,,,,518.8000000000001,4.1504,517,4.136,,,,,,,,,,,,,,,,,,,"Max Meyer","27474",676974
"Logan Henderson","MIL",5.86971,6.95662,2.34914,3.94923,31.744,17.472,0,0.6166,,109.206,446.633,89.8842,51.21,47.92,19.2503,29.2811,1.25701,3.74437,118.632,9.77682,2.41314,4.05149,1.58647,0.265614,0.0655596,0.20005425810813904,0.217318,1.0912,0.256175,0.736923,,,4.16133,1.75655,1.53903,252.75,,,,,,,481.89999999999986,4.4211009174311915,441,4.045871559633028,,,,,,,,,,,,,,,,,,,"Logan Henderson","31475",701656
"Bryce Miller","SEA",8.92182,8.60043,10.805,4.3202,25.264,25.264,0,0,,143.889,601.388,130.8,73.67,69.07,22.9666,43.5769,0.486665,3.73001,119.39,7.46762,2.72566,2.73975,1.43652,0.198524,0.0724606,0.12606313079595566,0.236066,1.21188,0.261906,0.708088,,,4.53696,1.74016,1.568,245.44000244140625,,,,,,,536.1000000000001,3.7229166666666678,515,3.576388888888889,,,,,,,,,,,,,,,,,,,"Bryce Miller","29837",682243
"Gerrit Cole","NYY",7.34125,5.74877,8.77455,4.05009,18.232,18.232,0,0,,110.242,456.686,96.6754,52.86,49.61,17.081,31.9936,0.343899,3.62033,107.884,8.80753,2.61191,3.37206,1.39447,0.236233,0.0700561,0.1661771461367607,0.229594,1.16715,0.268803,0.723675,,,4.1613,1.72135,1.56011,254.25,,,,,,,460.7,4.1881818181818184,437,3.9727272727272727,,,,,,,,,,,,,,,,,,,"Gerrit Cole","13125",543037
"Eduardo Rodriguez","ARI",7.57746,9.60939,7.77335,4.76544,26.849,23.642,0,0.6573,,132.183,574.545,135.506,74.79,69.99,18.1025,48.7127,0.936095,3.85686,116.494,7.9318,3.31672,2.39146,1.23255,0.202759,0.0847847,0.11797452718019485,0.259603,1.39367,0.303073,0.688772,,,4.34597,1.71877,0.692831,999,,,,,,,478.8000000000002,3.6272727272727288,503,3.8106060606060606,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Michael Wacha","KCR",8.91837,10.3933,13.103,4.83992,27.381,27.381,0,0,,162.17,698.261,167.15,93.15,87.21,25.1665,49.9865,0.507706,5.05975,113.72,6.31117,2.77411,2.27502,1.39667,0.162862,0.0715871,0.09127514809370041,0.259866,1.33894,0.281529,0.681605,,,4.76838,1.69214,0.803992,629.1099853515625,,,,,,,520.0999999999999,3.2104938271604935,548,3.382716049382716,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Kodai Senga","NYM",7.21666,7.97608,3.93256,4.23035,29.361,21.079,0,0.7168,,123.628,532.132,107.617,62.16,58.11,15.2562,59.0965,1.09038,4.34851,126.48,9.20765,4.30217,2.14024,1.11064,0.237686,0.111056,0.12663006782531738,0.229614,1.34851,0.282491,0.719298,,,4.23282,1.68481,1.43783,248.60000610351562,,,,,,,519.3,4.187903225806451,492,3.967741935483871,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Justin Steele","CHC",5.48348,4.2994,4.8414,3.62208,13.337,12.956,0,0,,72.4308,298.404,64.1908,31.37,29.15,7.8564,19.5772,0.218178,2.73742,69.2472,8.60442,2.43259,3.53715,0.976209,0.232059,0.0656062,0.1664525493979454,0.2325,1.15652,0.283108,0.720059,,,3.55737,1.65311,1.41377,538.3900146484375,,,,,,,337.0000000000001,4.680555555555557,325,4.513888888888889,,,,,,,,,,,,,,,,,,,"Justin Steele","17312",657006
"Yusei Kikuchi","LAA",8.59469,11.5583,12.7607,4.75,29.018,29.018,0,0,,165.619,713.346,165.979,93.98,87.41,28.068,57.598,0.714604,4.26154,153.135,8.3216,3.12997,2.65869,1.52526,0.214672,0.0807434,0.13392813503742218,0.25477,1.34995,0.293251,0.703254,,,4.60956,1.64208,0.947085,491.25,,,,,,,572.4000000000001,3.448192771084338,586,3.5301204819277108,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Mason Miller","SDP",2.83493,1.40466,0,2.42221,59.514,0.071,33,1.9898,,64.1314,254.266,38.8858,18.5,17.26,5.25771,24.479,1.63352,1.91118,98.7933,13.8643,3.43531,4.03584,0.737851,0.388543,0.0962733,0.2922699749469757,0.170645,0.988047,0.271578,0.8011,,,2.35446,1.62711,1.60631,29.739999771118164,,,,,,,603.7,9.4328125,548,8.5625,,,,,,,,,,,,,,,,,,,"Mason Miller","31757",695243
"Grant Taylor","CHW",2.88667,2.76327,0,3.05452,66.994,2.399,7,14.9137,,80.3203,327.604,61.3164,29.18,27.26,6.72347,28.6748,1.67396,1.73573,99.6837,11.1697,3.21305,3.47635,0.753374,0.304281,0.0875289,0.21675224602222443,0.206318,1.1204,0.286147,0.754684,,,2.87704,1.62578,1.43109,502.1000061035156,,,,,,,549.3,6.866249999999999,511,6.3875,,,,,,,,,,,,,,,,,,,"Grant Taylor","33927",691799
"Brayan Bello","BOS",9.26088,9.42253,11.8293,4.36009,26.749,26.749,0,0,,154.483,666.642,153.767,80.77,74.84,17.9055,56.5568,0.401009,8.25798,115.989,6.75741,3.29493,2.05085,1.04315,0.173991,0.0848382,0.08915229886770248,0.2555,1.36147,0.290344,0.699322,,,4.39894,1.6255,1.48946,412.17999267578125,,,,,,,554.8000000000002,3.6025974025974037,573,3.720779220779221,,,,,,,,,,,,,,,,,,,"Brayan Bello","23920",678394
