Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Bo Bichette","NYM",139.076,607.429,561.388,159.995,111.251,29.9138,1.57815,17.2526,74.5866,76.6748,38.4175,1.19128,99.3874,3.51661,3.60751,0.499113,13.7114,5.43266,2.2481,0.284999,0.0632461,0.16362,0.386543,0.332706,0.436103,0.332735,0.768809,0.151104,3.5298,0.318369,0.27328,-0.837515,81.4779,9.70548,113.279,-0.564235,0.386753,8.969431638717651,0.9347266852855682,3.11666,99.16000366210938,2.28367,-0.614349,1.1036,2.28367,0.614349,3.52853,723.1,5.202158273,723.1,5.202158273,,,,,,,,,,,,,,,,,,,"Bo Bichette","19612",666182
"Dansby Swanson","CHC",153.341,628.464,567.908,136.98,88.4941,24.6847,1.9647,21.8371,77.6549,74.9009,52.5966,1.05115,159.025,3.20735,3.87481,0.877099,8.72193,15.7057,3.71329,0.241202,0.0836908,0.253038,0.330744,0.307184,0.406942,0.310524,0.714126,0.16574,5.0526,0.294544,0.467631,0.674807,72.9665,-1.29134,98.0222,1.14244,2.39901,-0.32666921615600586,9.498122215270996,3.11453,151.60000610351562,3.54576,-0.602282,0.593606,3.54576,0.602282,4.20853,677.1,4.425490196,677.1,4.425490196,,,,,,,,,,,,,,,,,,,"Dansby Swanson","18314",621020
"Byron Buxton","MIN",120.478,519.368,466.347,116.03,60.3829,24.7415,3.74864,27.1572,78.1207,71.9922,40.3916,2.50529,141.011,8.17532,3.90316,0.550479,3.91682,15.3989,2.32778,0.248807,0.0777706,0.271505,0.286443,0.317255,0.492639,0.344034,0.809893,0.243832,6.61985,0.294201,0.604986,1.42381,74.4305,13.0632,120.778,2.02879,-1.85573,14.747840642929077,-2.2275765538215637,3.1099,70.36000061035156,2.69315,4.62281,0.457214,2.69315,-4.62281,4.39038,699.6,5.83,699.6,5.83,,,,,,,,,,,,,,,,,,,"Byron Buxton","14161",621439
"Jazz Chisholm Jr.","NYY",141.66,591.019,524.391,124.908,75.1697,19.2217,2.30617,28.2101,80.3662,77.4109,56.6731,1.9869,157.184,5.1535,3.73531,1.06626,6.32187,32.5908,7.99041,0.238196,0.0958905,0.265954,0.360553,0.316524,0.445034,0.328354,0.761558,0.206839,6.22536,0.282137,0.0665975,2.35466,77.1744,7.34097,110.27,2.42125,-1.6846,9.595048904418945,0.2981468439102173,3.05872,20.440000534057617,1.99402,0.970291,1.22517,1.99402,-0.970291,3.36644,732,5.154929577,732,5.154929577,,,,,,,,,,,,,,,,,,,"Jazz Chisholm Jr.","20454",665862
"Freddie Freeman","LAD",142.993,617.266,539.914,150.248,93.1729,33.1294,1.77263,22.1735,83.8221,84.0117,64.4861,7.57507,114.431,7.7163,4.91402,0.235903,10.3458,7.68653,2.12389,0.278282,0.10447,0.185383,0.563537,0.360518,0.469415,0.355405,0.829933,0.191133,4.18312,0.313737,-0.782645,-0.374207,94.1587,21.224,128.852,-1.15685,0.137708,19.89251220226288,-10.943152368068695,3.05304,69.0199966430664,2.78531,0.0651317,0.792575,2.78531,-0.0651317,3.94323,839.5,5.87062937,839.5,5.87062937,,,,,,,,,,,,,,,,,,,"Freddie Freeman","5361",518692
"Austin Riley","ATL",145.809,624.618,566.45,146.001,87.9118,28.3296,2.12332,27.6365,81.1179,85.1977,46.2045,0.994513,162.955,7.06327,4.4371,0.463121,9.50945,2.4151,0.850159,0.257748,0.0739724,0.260887,0.283542,0.319262,0.461624,0.335507,0.780886,0.203876,3.3375,0.311244,-0.0954299,-0.790591,85.1897,11.3863,114.948,-0.886021,-3.02862,10.179703950881958,-1.153501272201538,3.04967,65.80000305175781,2.97461,-1.19721,0.886102,2.97461,1.19721,3.81853,767.4,5.256164383,767.4,5.256164383,,,,,,,,,,,,,,,,,,,"Austin Riley","18360",663586
"Rafael Devers","SFG",151.322,655.775,562.163,142.578,82.3756,28.4093,1.05587,30.7371,88.3375,91.7023,82.9938,9.96596,160.96,6.00128,4.08019,0.536583,11.4233,2.03548,0.857305,0.253624,0.126558,0.24545,0.515618,0.353418,0.471946,0.352385,0.825364,0.218322,2.7153,0.298604,-0.528807,-1.00953,98.4252,20.9404,126.778,-1.53833,0.715097,19.216543674468994,-12.009443521499634,3.00812,55.560001373291016,1.72059,0.337992,1.15093,1.72059,-0.337992,3.46543,885.1,5.861589403,885.1,5.861589403,,,,,,,,,,,,,,,,,,,"Rafael Devers","17350",646240
"Roman Anthony","BOS",140.624,609.142,524.776,139.119,87.4932,30.5929,2.49684,18.5359,85.1866,67.5512,74.7359,1.08279,153.217,4.99498,3.64571,0.989656,10.0083,10.8,3.14085,0.265101,0.12269,0.251529,0.487777,0.35986,0.438879,0.348829,0.798739,0.173778,4.84385,0.338081,0.0912577,-0.223043,89.6676,17.6928,120.643,-0.131785,1.18898,14.688949167728424,-6.768140554428101,2.95545,53.380001068115234,2.89491,0.132821,0.569006,2.89491,-0.132821,4.24132,785.8,5.573049645,785.8,5.573049645,,,,,,,,,,,,,,,,,,,"Roman Anthony","31812",701350
"Riley Greene","DET",148.344,629.559,564.872,145.214,87.2863,27.0981,3.01232,27.8173,81.8775,88.5204,55.9521,1.87619,176.44,4.57268,3.98114,0.18107,9.44129,3.62748,1.20851,0.257074,0.088875,0.280259,0.317117,0.326892,0.463448,0.339585,0.79034,0.206373,4.01146,0.321991,-0.102176,-0.732824,87.9477,13.5604,118.22,-0.835,1.6427,12.68461138010025,-5.815869450569153,2.91971,78.06999969482422,2.8273,1.48063,0.889448,2.8273,-1.48063,3.81407,793.4,5.36081081,793.4,5.36081081,,,,,,,,,,,,,,,,,,,"Riley Greene","25976",682985
"Brendan Donovan","SEA",128.335,550.719,489.441,130.57,91.0395,26.2743,0.914913,12.3412,62.5967,56.1585,46.9975,1.93225,76.5183,9.1263,3.46629,1.68703,9.06857,4.6247,2.25387,0.266773,0.0853385,0.138943,0.614199,0.340042,0.399839,0.324575,0.739881,0.133066,3.0963,0.29261,-0.0904926,-0.956826,70.2224,5.15078,114.663,-1.04732,-0.653531,8.469996333122253,0.7328081727027893,2.88088,275.69000244140625,4.20602,-0.917707,0.71556,4.20602,0.917707,4.04592,610.4,4.76875,610.4,4.76875,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Kyle Schwarber","PHI",149.919,657.222,548.718,126.335,63.9057,19.9072,0.966887,41.5554,97.5196,104.559,97.1438,4.28156,184.502,7.19424,3.60389,0.562231,7.14388,6.32022,1.94546,0.230237,0.14781,0.28073,0.52652,0.351283,0.497236,0.363163,0.848519,0.266999,3.62131,0.25985,-1.31963,-0.61508,104.394,26.7378,132.753,-1.93471,-1.30422,23.578129172325134,-17.31035828590393,2.87843,23.8700008392334,1.78124,0.476265,1.97249,1.78124,-0.476265,2.37002,932.9,6.219333333,932.9,6.219333333,,,,,,,,,,,,,,,,,,,"Kyle Schwarber","16478",656941
"Brice Turang","MIL",148.932,633.274,566.293,145.433,102.684,24.9317,2.73223,15.0851,80.0428,67.1107,57.593,1.12268,131.943,2.14975,4.06415,3.17358,8.25542,29.4072,6.23273,0.256817,0.0909448,0.208351,0.436497,0.325625,0.390407,0.313981,0.716032,0.133591,6.00445,0.307913,0.0418406,2.26416,75.302,0.475854,101.427,2.306,1.00846,3.376721739768982,3.455067992210388,2.85462,51.79999923706055,1.9164,0.0758795,1.01986,1.9164,-0.0758795,3.64019,694.9,4.663758389,694.9,4.663758389,,,,,,,,,,,,,,,,,,,"Brice Turang","22186",668930
"Matt Olson","ATL",153.324,665.573,576.016,142.523,81.9674,30.0564,1.02162,29.4777,88.1629,92.1018,79.3298,3.74308,159.544,5.37357,4.31307,0.540075,11.0898,0.998853,0.255936,0.247429,0.11919,0.239709,0.497228,0.341677,0.456681,0.344451,0.798358,0.209252,2.49506,0.288891,-0.850846,-0.980635,95.6084,16.9658,121.074,-1.83148,2.78571,14.792818903923035,-9.04480528831482,2.85368,49.72999954223633,2.71437,-0.395613,1.2434,2.71437,0.395613,3.34213,844,5.516339869,844,5.516339869,,,,,,,,,,,,,,,,,,,"Matt Olson","14344",621566
"Pete Alonso","BAL",152.756,654.557,575.479,145.146,80.3702,27.6894,1.07592,36.0108,84.8079,102.616,59.8997,4.4084,150.148,12.757,6.22034,0.200987,12.1278,1.85944,0.880917,0.252218,0.0915118,0.229389,0.398937,0.332851,0.491799,0.351171,0.82465,0.239581,2.65136,0.275915,-1.16429,-0.969994,97.5973,20.2564,127.897,-2.13428,-1.6568,19.387405157089233,-14.026812553405762,2.85343,24.84000015258789,2.40003,-0.623748,1.45291,2.40003,0.623748,3.06279,882.3,5.766666666,882.3,5.766666666,,,,,,,,,,,,,,,,,,,"Pete Alonso","19251",624413
"Yainer Diaz","HOU",129.902,515.987,486.301,130.716,86.1348,23.5161,1.41548,19.6494,57.3932,67.3119,22.0737,1.08508,89.2146,2.94026,4.13594,0.535925,11.4706,1.05832,0.430863,0.268796,0.0427796,0.172901,0.247422,0.302123,0.444192,0.319538,0.746315,0.175396,2.48837,0.291075,0.0934432,-0.691385,63.6837,2.71588,105.237,-0.597942,-0.751807,2.5868659019470215,7.444444000720978,2.84334,111.93000030517578,1.69475,0.0398603,0.823819,1.69475,-0.0398603,3.90158,587.8,4.521538461,587.8,4.521538461,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Manny Machado","SDP",145.536,623.673,565.925,148.389,95.2511,26.666,0.471602,26.0006,77.6996,87.2616,50.6706,3.78024,120.797,2.43653,4.43593,0.205235,12.1744,9.2437,2.58048,0.262207,0.0812454,0.193687,0.419468,0.323187,0.448824,0.331358,0.77201,0.186617,3.74482,0.288951,-0.535258,-0.162466,82.9599,9.2681,112.334,-0.697724,-1.54654,8.393968284130096,-1.8394907712936401,2.8302,39.470001220703125,2.6712,0.657284,0.552389,2.6712,-0.657284,4.26348,753.2,5.158904109,753.2,5.158904109,,,,,,,,,,,,,,,,,,,"Manny Machado","11493",592518
"Andy Pages","LAD",141.431,579.443,529.563,135.348,82.5375,28.4288,1.67615,22.7059,73.5664,76.6618,35.4844,0.641792,128.292,8.4617,5.03263,0.900519,7.16176,10.0011,3.61477,0.255585,0.0612389,0.221406,0.27659,0.309908,0.444229,0.324527,0.754137,0.188644,4.64912,0.293648,0.273604,-0.310858,73.8624,5.39678,107.641,-0.0372535,1.02145,5.195629924535751,2.797970414161682,2.82428,141.36000061035156,2.30705,-2.34393,0.273721,2.30705,2.34393,4.63504,671.6,4.763120567,671.6,4.763120567,,,,,,,,,,,,,,,,,,,"Andy Pages","24816",681624
"Gleyber Torres","DET",148.613,639.139,557.094,143.263,98.9591,26.0567,0.819741,17.4272,79.2795,68.5929,71.354,0.297364,110.14,3.96749,5.49439,1.22968,10.5224,5.4907,2.42762,0.257161,0.111641,0.172325,0.64785,0.342657,0.400723,0.327391,0.74338,0.143562,3.18037,0.289263,-0.657076,-1.04459,82.9586,7.43932,109.821,-1.70167,-2.4832,5.6962010860443115,-0.1897869110107422,2.81406,248.07000732421875,2.71235,-0.893311,0.516449,2.71235,0.893311,4.3114,713.6,4.789261744,713.6,4.789261744,,,,,,,,,,,,,,,,,,,"Gleyber Torres","16997",650402
"Nico Hoerner","CHC",146.788,609.488,557.199,154.659,118.055,26.9094,2.99746,6.69746,74.2876,55.809,38.628,1.0019,56.925,9.04154,3.93357,0.686082,9.73963,26.0629,6.31068,0.277565,0.0633777,0.093398,0.678577,0.332339,0.372678,0.310635,0.705017,0.0951128,5.94872,0.297404,0.542561,1.54081,70.8181,-1.19762,98.0982,2.08337,3.43761,0.7133486270904541,5.798235177993774,2.77669,105.47000122070312,2.56742,0.14251,1.50297,2.56742,-0.14251,2.99605,648.8,4.413605442,648.8,4.413605442,,,,,,,,,,,,,,,,,,,"Nico Hoerner","21479",663538
"Masyn Winn","STL",144.337,610.895,557.755,139.566,95.9008,28.3219,2.45034,12.8932,71.859,60.4409,40.9857,0.163087,110.688,5.0357,4.5064,2.61267,8.3291,13.6224,3.71317,0.250229,0.0670913,0.181191,0.37028,0.305101,0.379143,0.299443,0.684244,0.128914,5.00272,0.28876,0.525104,0.268016,65.4304,-6.75162,90.4097,0.79312,5.89846,-6.131293475627899,12.580721378326416,2.7752,278.3800048828125,3.02269,0.293007,0.478031,3.02269,-0.293007,4.36263,594.2,4.126388888,594.2,4.126388888,,,,,,,,,,,,,,,,,,,"Masyn Winn","27479",691026
"Brent Rooker","ATH",149.861,640.285,569.255,150.316,85.0218,30.8355,1.72623,32.7327,87.0162,95.6433,60.4949,2.82011,162.718,6.42278,3.89665,0.215148,8.5769,6.3397,1.76906,0.264057,0.0944812,0.254134,0.371777,0.339391,0.496793,0.357117,0.836184,0.232736,3.93548,0.311313,-0.428581,-0.440958,98.56,22.9054,130.028,-0.869539,-1.62088,21.85472548007965,-16.738417506217957,2.74057,51.06999969482422,1.54508,-0.461075,0.973811,1.54508,0.461075,3.70159,886.3,5.908666666,886.3,5.908666666,,,,,,,,,,,,,,,,,,,"Brent Rooker","19627",667670
"Carlos Correa","HOU",129.27,545.533,489.884,129.009,88.2803,24.0335,0.790303,15.9051,64.4156,62.6763,48.806,1.77752,107.754,3.13603,3.51395,0.193026,12.4227,0.270432,0.133302,0.263347,0.0894648,0.197521,0.452938,0.331814,0.413034,0.324579,0.744848,0.149687,1.90621,0.305903,0.0034883,-0.91447,69.5633,5.10437,108.71,-0.910982,1.111,4.689163684844971,3.2044219970703125,2.72867,276.510009765625,1.66965,-0.0812902,0.660022,1.66965,0.0812902,4.11997,614.1,4.760465116,614.1,4.760465116,,,,,,,,,,,,,,,,,,,"Carlos Correa","14162",621043
"Xander Bogaerts","SDP",136.98,569.326,512.658,135.342,96.231,25.0007,1.18357,12.9268,67.4187,58.3984,45.8806,1.59921,99.8299,4.43596,5.4873,0.863695,11.4287,16.6384,3.76679,0.264001,0.0805877,0.175348,0.459588,0.326598,0.393031,0.31445,0.719629,0.12903,4.854,0.30197,0.297782,0.828214,67.9152,0.644994,100.719,1.126,-1.02306,1.6099506616592407,5.318610787391663,2.68028,244.22000122070312,3.30675,-0.643761,0.710393,3.30675,0.643761,4.05281,614.5,4.485401459,614.5,4.485401459,,,,,,,,,,,,,,,,,,,"Xander Bogaerts","12161",593428
"Jackson Chourio","MIL",144.908,629.062,580.157,155.835,95.3084,33.6415,3.66354,23.2215,86.3474,83.5811,39.0196,2.30837,127.451,3.73979,4.68831,1.45686,8.96715,23.5705,6.50333,0.268608,0.0620283,0.202605,0.306154,0.316432,0.459303,0.331714,0.775735,0.190695,6.184,0.305439,0.871326,1.15464,83.8584,9.52994,113.575,2.02596,-0.484111,12.146818161010742,-7.000470340251923,2.66784,19.219999313354492,1.45369,-0.886651,0.354601,1.45369,0.886651,4.5272,786.2,5.422068965,786.2,5.422068965,,,,,,,,,,,,,,,,,,,"Jackson Chourio","28806",694192
"Luke Keaschall","MIN",125.67,532.564,467.836,124.819,85.596,26.5133,1.66511,11.0442,68.9982,55.0997,49.0227,0.966881,91.3563,10.5097,4.59711,0.598848,8.40206,23.7352,5.87521,0.2668,0.0920503,0.17154,0.53661,0.346547,0.401411,0.328972,0.747958,0.134611,5.70936,0.307471,-0.498336,1.38934,69.809,6.88243,110.403,0.891,-1.30011,7.420545756816864,0.05743229389190674,2.64048,131.24000549316406,2.24482,0.497887,1.07966,2.24482,-0.497887,3.56045,633.9,5.03095238,633.9,5.03095238,,,,,,,,,,,,,,,,,,,"Luke Keaschall","33321",807712
"J.T. Realmuto","PHI",120.957,473.814,431.993,109.11,71.6183,21.2015,2.44725,13.8428,54.9223,53.8058,31.0197,0.922973,114.303,7.27888,3.02838,0.494599,8.23582,6.67782,2.09319,0.252573,0.0654681,0.241241,0.27138,0.311435,0.409113,0.31306,0.720548,0.15654,4.86558,0.310442,-0.207834,-0.241177,55.9868,0.00195801,98.4309,-0.449011,1.90661,-1.3301410973072052,10.952503442764282,2.59733,213.44000244140625,2.11061,0.234383,0.401822,2.11061,-0.234383,4.46424,504,4.165289256,504,4.165289256,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Michael Harris II","ATL",138.097,567.281,531.846,140.999,91.7126,26.5787,3.15728,19.5502,68.3624,70.2204,24.7702,1.54671,110.268,4.38643,4.13885,2.13882,8.43554,17.8178,4.96806,0.265112,0.0436648,0.19438,0.224636,0.301084,0.437237,0.316296,0.738321,0.172125,5.55315,0.299012,0.526788,0.741336,68.5215,1.49289,101.787,1.26812,1.83109,2.4699116945266724,3.9622225761413574,2.58909,100.52999877929688,3.0488,-0.937528,0.420066,3.0488,0.937528,4.43991,648.2,4.697101449,648.2,4.697101449,,,,,,,,,,,,,,,,,,,"Michael Harris II","25931",671739
"CJ Abrams","WSN",139.031,606.797,550.025,136.343,85.8671,28.915,4.08555,17.4752,79.8251,63.7335,38.4405,1.60499,117.028,12.7176,3.85712,1.75613,6.75435,29.5478,6.99461,0.247885,0.0633499,0.192862,0.328472,0.309898,0.410626,0.312715,0.720524,0.162741,6.77319,0.283437,0.560881,2.15114,71.53,-0.167677,99.8249,2.71202,-3.19932,2.5860893428325653,2.1883838176727295,2.554,62.290000915527344,2.28589,0.0428807,1.06335,2.28589,-0.0428807,3.5822,668.7,4.810791366,668.7,4.810791366,,,,,,,,,,,,,,,,,,,"CJ Abrams","25768",682928
"James Wood","WSN",145.936,630.018,549.289,141.815,85.1998,30.5578,2,24.0573,82.3953,79.6545,73.3111,4.75881,186.363,3.4621,3.34241,0.613577,9.42829,15.6776,5.60748,0.258179,0.116363,0.295806,0.393377,0.347294,0.452485,0.345034,0.799778,0.194305,4.87951,0.344109,0.574059,-0.198711,90.7991,16.3576,121.965,0.375348,-1.79736,16.776288121938705,-13.155769944190979,2.51498,32.619998931884766,2.27231,-0.0251181,0.231478,2.27231,0.0251181,4.69136,814.7,5.580136986,814.7,5.580136986,,,,,,,,,,,,,,,,,,,"James Wood","29518",695578
"Steven Kwan","CLE",147.128,645.333,576.466,156.649,118.652,26.6842,2.75269,8.55942,80.5778,54.1944,57.6237,1.26098,59.0071,4.39474,4.07576,2.77257,9.38906,17.7585,4.67468,0.27174,0.089293,0.0914366,0.976557,0.340306,0.372124,0.315072,0.71243,0.100384,5.08909,0.288687,0.670338,0.45293,77.3076,1.05654,102.769,1.12327,4.7286,3.229660391807556,-1.1268787384033203,2.48764,165.36000061035156,2.64058,-0.392788,1.20431,2.64058,0.392788,3.39426,689.4,4.689795918,689.4,4.689795918,,,,,,,,,,,,,,,,,,,"Steven Kwan","24610",680757
"Michael Busch","CHC",140.182,583.85,512.97,127.746,71.4003,25.1373,2.5549,28.6539,77.441,78.7065,59.2448,1.491,146.396,7.64989,3.35224,0.633679,7.03294,3.48376,0.817454,0.249033,0.101473,0.250742,0.40469,0.333737,0.475574,0.347867,0.809311,0.226541,3.8297,0.290362,-0.700416,-0.541144,85.4882,16.5018,123.674,-1.24156,0.284487,15.095095038414001,-10.582366853952408,2.4834,108,1.48644,0.227617,0.82786,1.48644,-0.227617,3.89619,769.9,5.499285714,769.9,5.499285714,,,,,,,,,,,,,,,,,,,"Michael Busch","26319",683737
"Drake Baldwin","ATL",131.199,518.21,465.179,120.477,78.135,21.538,0.970873,19.833,61.3366,74.6082,46.1484,0.647228,90.849,4.34636,2.31625,0.219984,10.6871,0.725803,0.184356,0.25899,0.0890535,0.175313,0.507968,0.330067,0.437371,0.333356,0.767438,0.17838,2.33192,0.282063,-0.260549,-0.775235,69.772,8.54154,113.474,-1.03578,-2.34245,7.23983633518219,-0.4190046787261963,2.46182,87.2699966430664,2.66142,-0.161651,0.690995,2.66142,0.161651,4.07867,616.4,4.705343511,616.4,4.705343511,,,,,,,,,,,,,,,,,,,"Drake Baldwin","31539",686948
"J.P. Crawford","SEA",144.015,598.132,518.413,124.756,88.6794,24.059,0.885458,11.1322,64.7815,54.8853,68.2068,0.757066,115.829,4.84516,3.22803,3.43822,10.3099,5.60284,1.30742,0.24065,0.114033,0.193651,0.588858,0.332622,0.354895,0.307433,0.687517,0.114246,3.31236,0.287888,-0.277641,-0.477543,67.9434,-2.73043,102.854,-0.755184,-4.48809,1.2568483352661133,2.179250717163086,2.45783,742.0700073242188,3.09979,0.585114,0.285219,3.09979,-0.585114,4.61971,588.3,4.085416666,588.3,4.085416666,,,,,,,,,,,,,,,,,,,"J.P. Crawford","15491",641487
"Oneil Cruz","PIT",126.694,528.526,465.83,110.488,64.4781,21.867,2.96158,21.1816,68.5925,64.4718,54.575,3.2648,158.206,3.65757,3.99906,0.464428,5.7543,27.7104,5.54392,0.237186,0.103259,0.299334,0.344962,0.31951,0.433254,0.324395,0.752764,0.196069,6.4219,0.307486,-0.0182987,2.4832,67.3157,4.86618,105.923,2.4649,-1.66507,6.174997806549072,0.08694636821746826,2.43976,94.55999755859375,3.04315,1.13514,1.0469,3.04315,-1.13514,3.60414,641.7,5.052755905,641.7,5.052755905,,,,,,,,,,,,,,,,,,,"Oneil Cruz","21711",665833
"Taylor Ward","BAL",147.815,629.346,552.529,133.7,79.2426,25.6387,1.76065,27.0581,80.1339,82.4186,65.1922,0.461992,153.659,5.65616,5.40932,0.5596,9.34214,4.66331,1.6495,0.241978,0.103587,0.244156,0.424266,0.325306,0.441668,0.332289,0.766974,0.199689,3.66187,0.282704,-0.642708,-0.73064,84.1898,9.82771,114.889,-1.37335,-0.688459,9.670938611030579,-7.53175288438797,2.43507,153.5800018310547,1.53724,-1.14412,0.912313,1.53724,1.14412,3.78358,754.9,5.100675675,754.9,5.100675675,,,,,,,,,,,,,,,,,,,"Taylor Ward","17548",621493
"Cody Bellinger","NYY",138.601,594.337,534.969,137.6,87.8845,24.3463,2.86402,22.5056,76.6276,79.5628,49.1034,2.85009,89.2105,3.14622,6.93906,0.179147,7.4839,11.1803,2.70164,0.257212,0.0826188,0.150101,0.550422,0.319528,0.439636,0.325848,0.759164,0.182424,4.97132,0.267543,-0.0535745,0.22339,76.3986,6.17308,108.549,0.169816,2.26453,6.174781650304794,-2.6452343463897705,2.41913,78.58000183105469,2.41484,-0.800144,0.291784,2.41484,0.800144,4.61095,709.2,5.102158273,709.2,5.102158273,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Max Muncy","LAD",112.356,456.639,379.425,84.2081,45.7108,15.7627,1.11862,21.6161,61.0503,64.268,66.3392,2.37111,111.721,6.15405,4.52608,0.193752,4.87347,3.07734,0.588836,0.221936,0.145277,0.244659,0.593795,0.343309,0.440288,0.340386,0.783596,0.218352,3.66279,0.249754,-0.922219,-0.390362,64.0884,10.133,118.536,-1.31258,-2.21039,8.691245079040527,-0.7966068983078003,2.38892,252.1999969482422,3.91188,0.63918,0.656978,3.91188,-0.63918,4.12403,569.2,5.082142857,569.2,5.082142857,,,,,,,,,,,,,,,,,,,"Max Muncy","13301",571970
"Jose Altuve","HOU",136.437,589.868,531.043,139.709,93.8731,25.0717,0.909972,19.8543,76.4919,68.4688,49.2976,2.37402,101.011,5.16633,3.56736,0.793401,11.7051,11.6083,3.66254,0.263084,0.0835739,0.171243,0.488043,0.329624,0.425886,0.327754,0.75551,0.162802,4.16985,0.289682,-0.328727,-0.141807,76.7372,7.03972,110.897,-0.470534,-3.53332,7.10525780916214,-4.172072470188141,2.37728,116.22000122070312,2.89332,0.641363,0.293221,2.89332,-0.641363,4.60904,692.8,5.094117647,692.8,5.094117647,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Ezequiel Tovar","COL",147.371,627.703,583.563,152.985,95.5691,33.8354,3.58121,19.9992,78.371,70.8849,30.5514,0.262987,156.046,3.7141,4.37062,5.50394,7.85345,8.52523,3.42931,0.262157,0.0486717,0.248599,0.195784,0.300949,0.435224,0.31633,0.736173,0.173067,4.98057,0.322869,0.631537,-0.554707,75.837,1.66909,88.6286,0.0768299,3.80631,-8.383036650717258,10.629054069519043,2.36647,203.60000610351562,3.63011,0.27219,0.401969,3.63011,-0.27219,4.46404,695.9,4.734013605,695.9,4.734013605,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Marcus Semien","NYM",137.123,578.99,517.847,124.212,81.5567,22.3731,2.14515,18.1372,73.0073,67.3069,51.8765,0.582124,95.548,3.97218,4.79637,0.498058,7.35461,9.37084,2.05473,0.239863,0.0895983,0.165025,0.542936,0.311259,0.396425,0.309159,0.707684,0.156562,4.71458,0.259379,-0.0296043,0.129455,66.5804,-1.83172,97.084,0.099851,3.4327,-1.8956433609127998,5.364791512489319,2.3598,251.30999755859375,2.50693,-1.41632,0.403531,2.50693,1.41632,4.46196,600.3,4.381751824,600.3,4.381751824,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Bryson Stott","PHI",141.206,573.554,513.602,131.165,91.7297,23.5238,2.56854,13.3429,68.2282,60.0019,49.8506,1.07591,94.8075,3.11664,5.35439,1.6308,7.45721,23.6117,4.94847,0.255383,0.0869152,0.165298,0.525808,0.321953,0.389124,0.311161,0.711076,0.133741,5.78069,0.286807,0.120513,1.74772,66.888,-0.881847,97.1302,1.86823,1.72858,-0.08259856700897217,4.005632042884827,2.35373,183.92999267578125,2.18497,-0.434775,0.868068,2.18497,0.434775,3.84258,619.1,4.390780141,619.1,4.390780141,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Tyler Soderstrom","ATH",140.211,584.904,524.78,133.994,81.1319,27.3678,1.38104,24.1128,71.7815,78.4827,50.272,2.18053,137.693,5.93265,3.73457,0.185229,12.466,5.31909,1.89008,0.255333,0.0859492,0.235411,0.365102,0.325282,0.450593,0.334242,0.775874,0.19526,3.50902,0.299641,-0.119919,-0.602459,79.1725,10.0615,114.315,-0.722378,0.840439,9.173718988895416,-6.011456310749054,2.34888,85.19999694824219,2.41763,0.577015,0.542862,2.41763,-0.577015,4.27618,706.9,5.049285714,706.9,5.049285714,,,,,,,,,,,,,,,,,,,"Tyler Soderstrom","27467",691016
"Kyle Stowers","MIA",138.604,576.012,506.972,123.351,71.1011,24.4217,2.78882,25.0397,68.759,82.4878,56.9698,2.17806,162.773,7.18168,4.33849,0.549323,8.25105,4.56749,1.25517,0.24331,0.0989039,0.282586,0.349996,0.32583,0.450655,0.334605,0.776485,0.207345,4.11505,0.303901,0.101815,-0.479031,78.1384,10.0781,113.459,-0.377216,1.26574,8.811333239078522,-5.052791595458984,2.34527,127.22000122070312,2.19939,1.37615,0.777265,2.19939,-1.37615,3.96365,702.2,5.051798561,702.2,5.051798561,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Ian Happ","CHC",145.704,630.775,542.758,130.023,78.313,29.0257,1.21831,21.4655,80.1162,75.3009,79.0865,1.57954,148.398,4.42592,3.94393,0.560405,8.92689,7.85778,2.30959,0.239559,0.12538,0.235262,0.532937,0.338829,0.416173,0.330714,0.755003,0.176614,3.87768,0.288073,-0.234025,-0.432154,83.5743,9.04342,111.891,-0.666179,0.191016,8.198826313018799,-6.650205045938492,2.34262,188.2899932861328,1.30073,-0.870894,0.679921,1.30073,0.870894,4.09344,730.8,5.005479452,730.8,5.005479452,,,,,,,,,,,,,,,,,,,"Ian Happ","17919",664023
