Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Luis Torrens","NYM",62.178,223.428,205.083,48.5626,34.2439,8.42437,0.855621,5.03871,22.8619,22.4768,14.2196,0.347156,50.5366,1.90773,1.5972,0.620129,4.71932,1.04059,0.420021,0.236795,0.063643,0.226187,0.281373,0.29034,0.359924,0.284795,0.650263,0.123129,3.3267,0.288037,,-0.294131,21.2734,-5.12637,83.9802,-0.294131,0,-4.536301910877228,4.797685146331787,0.787283,999,,,,,,,195.2,3.148387096,195.2,3.148387096,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Austin Hedges","CLE",42.24,141.857,124.508,23.2271,15.8732,3.83711,0.0157634,3.50105,12.4731,11.1593,10.2825,0.213807,38.3978,1.5364,0.945742,3.42525,2.27128,1.74088,0.780754,0.186552,0.0724847,0.27068,0.267788,0.255302,0.30198,0.248364,0.557283,0.115429,3.28574,0.236086,,-0.152959,9.31078,-7.45072,56.8173,-0.152959,6.74,-7.372896701097488,9.999259233474731,0.768249,999,,,,,,,90,2.142857142,90,2.142857142,,,,,,,,,,,,,,,,,,,"Austin Hedges","12976",595978
"Joc Pederson","TEX",102.527,405.112,348.47,79.41,46.6906,14.8105,0.421844,17.487,49.2562,51.5433,45.0164,1.8931,91.03,7.36603,3.33512,0.733431,6.86836,2.81096,1.09275,0.227882,0.111121,0.224703,0.494523,0.326068,0.423351,0.326074,0.749419,0.195469,3.02073,0.254526,,-0.526859,52.1493,4.28217,110.57,-0.526859,0,4.519816100597382,-10.969966888427734,0.766643,999,,,,,,,456.6,4.433009708,456.6,4.433009708,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Brayan Rocchio","CLE",121.341,467.504,422.886,97.4203,68.6326,19.8906,1.59367,7.30341,48.5944,39.5095,32.4478,0.587952,90.1988,6.16519,3.56872,2.43596,8.34193,12.2416,4.05535,0.23037,0.0694065,0.192937,0.359736,0.292502,0.336754,0.278488,0.629256,0.106384,5.01596,0.273951,,0.0834721,42.1186,-13.1206,77.5683,0.0834721,-0.15,-12.276567608118057,3.6471076905727386,0.763381,999,,,,,,,381,3.14876033,381,3.14876033,,,,,,,,,,,,,,,,,,,"Brayan Rocchio","23690",677587
"Marcell Ozuna","PIT",123.348,516.69,448.563,107.374,67.6162,20.3998,0,19.3581,59.7372,66.5001,60.6339,1.10408,126.091,3.13867,3.85458,0.49994,9.24534,0.296155,0.131009,0.239374,0.117351,0.244036,0.480874,0.331558,0.414319,0.326306,0.745877,0.174946,1.50931,0.286727,,-0.854517,66.6095,5.55862,107.231,-0.854517,0,3.5739105343818665,-13.324629783630371,0.761173,352.8800048828125,,,,,,,578.8,4.705691056,578.8,4.705691056,,,,,,,,,,,,,,,,,,,"Marcell Ozuna","10324",542303
"Luisangel Acuña","CHW",97.203,345.271,321.795,79.1766,59.9588,13.7898,1.65572,3.77217,38.1841,25.376,17.9346,0.304315,65.5847,1.7344,2.06123,1.7456,6.33518,16.2875,3.62446,0.246046,0.0519434,0.189951,0.273456,0.287739,0.334357,0.273656,0.622095,0.0883102,6.24721,0.296285,,1.24955,29.7517,-11.0447,72.7978,1.24955,3.64,-9.820169687271118,5.350579142570496,0.758553,479.69000244140625,,,,,,,289.2,2.981443298,289.2,2.981443298,,,,,,,,,,,,,,,,,,,"Luisangel Acuna","26548",682668
"Trevor Larnach","MIN",106.388,439.204,387.158,95.6457,63.5372,18.854,0.837636,12.4168,50.6825,48.2801,43.4339,1.35621,98.4646,4.16635,3.9969,0.448837,8.31521,3.93169,1.37738,0.247046,0.0988924,0.224189,0.441112,0.326483,0.396286,0.316416,0.722769,0.149241,3.49547,0.296956,,-0.502464,53.0939,1.19859,101.753,-0.502464,-0.92,0.40509921312332153,-8.213854253292084,0.747693,745.4199829101562,,,,,,,470,4.433962264,470,4.433962264,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Ke'Bryan Hayes","CIN",127.028,505.349,465.207,112.258,83.2685,18.9694,1.56115,8.45894,52.0558,45.9629,32.4285,0.674889,97.7693,3.44011,3.37952,0.894318,10.6931,9.88704,3.86628,0.241308,0.0641705,0.193469,0.331684,0.293637,0.343346,0.280628,0.636983,0.102038,4.51542,0.286455,,-0.387949,46.4061,-13.3048,72.9441,-0.387949,5.04,-16.592872232198715,7.000308513641357,0.73875,999,,,,,,,416.7,3.281102362,416.7,3.281102362,,,,,,,,,,,,,,,,,,,"Ke'Bryan Hayes","18577",663647
"Edmundo Sosa","PHI",66.812,247.104,227.643,56.4598,37.1796,10.1827,1.44075,7.65679,28.5647,28.5416,10.402,0.262891,57.6302,5.44618,1.66115,1.78728,4.64891,3.41678,0.962778,0.248019,0.0420956,0.233223,0.180495,0.294951,0.406314,0.303741,0.701265,0.158294,5.11866,0.297549,,-0.0592551,27.3285,-1.8687,92.0468,-0.0592551,1.18,-2.388504236936569,1.3012998402118683,0.729898,999,,,,,,,243.4,3.63283582,243.4,3.63283582,,,,,,,,,,,,,,,,,,,"Edmundo Sosa","17022",624641
"Dalton Rushing","LAD",55.749,200.693,178.243,39.58,23.7611,8.5146,0.596061,6.70823,23.9459,23.8366,17.5893,0.545851,56.717,3.43041,1.1935,0.236857,3.14215,0.698207,0.211486,0.222057,0.0876427,0.282606,0.310123,0.302309,0.38942,0.302643,0.691729,0.167364,3.40681,0.28335,,-0.238991,22.0168,-1.69662,93.4143,-0.238991,-1.14,-1.8054729402065277,2.1689387559890747,0.720338,744.8900146484375,,,,,,,208.5,3.723214285,208.5,3.723214285,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Lourdes Gurriel Jr.","ARI",81.588,342.579,315.729,83.9768,56.6532,16.0314,1.11542,10.1768,40.4922,43.2371,19.9141,0.343363,53.6733,3.37482,3.17978,0.381654,6.32883,4.57039,1.69798,0.265978,0.0581299,0.156674,0.371024,0.313462,0.420517,0.317484,0.733979,0.154539,4.22918,0.289346,,-0.306758,41.7101,1.23177,102.087,-0.306758,0.2,0.5407953262329102,-5.456436917185783,0.663194,700.1500244140625,,,,,,,373.4,4.553658536,373.4,4.553658536,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Brett Baty","NYM",111.354,441.834,400.334,94.021,62.0408,16.8224,0.405777,14.752,49.2092,50.317,34.6595,0.729596,112.68,3.20279,2.30595,1.19294,9.24809,3.71814,1.19474,0.234857,0.0784447,0.255029,0.307591,0.299393,0.389453,0.300791,0.688846,0.154596,3.26404,0.288034,,-0.400349,47.8068,-4.39934,94.9379,-0.400349,0.34,-3.051169455051422,-5.203309208154678,0.65945,302.7799987792969,,,,,,,435.5,3.923423423,435.5,3.923423423,,,,,,,,,,,,,,,,,,,"Brett Baty","26123",683146
"Mauricio Dubón","ATL",101.713,383.644,358.01,89.9641,67.3455,14.3997,2.76439,5.45459,39.1437,35.6932,18.3261,0.274302,49.1936,2.06916,3.16252,2.07603,7.78683,2.9981,1.06206,0.251289,0.0477686,0.128227,0.372531,0.289226,0.352661,0.280423,0.641887,0.101372,4.32975,0.275702,,-0.412737,35.1663,-10.1642,77.2132,-0.412737,2.89,-10.773839563131332,4.305253744125366,0.644092,999,,,,,,,313.6,3.074509803,313.6,3.074509803,,,,,,,,,,,,,,,,,,,"Mauricio Dubon","16530",643289
"Javier Sanoja","MIA",60.808,222.881,207.243,55.9683,40.3834,10.6574,1.79489,3.13266,24.9524,21.5532,11.8734,0.831794,21.2084,0.920676,1.67707,1.16681,4.35193,6.78096,1.98097,0.270061,0.0532726,0.0951555,0.559847,0.31014,0.384155,0.30108,0.694295,0.114094,5.6693,0.28625,,0.199381,24.1681,-2.16699,90.4936,0.199381,0.02,-2.311833694577217,1.0878287740051746,0.633447,999,,,,,,,224.8,3.685245901,224.8,3.685245901,,,,,,,,,,,,,,,,,,,"Javier Sanoja","28253",691594
"Jasson Domínguez","NYY",60.185,236.565,211.368,50.4148,31.8833,9.76766,1.0533,7.71046,30.9753,24.3263,21.9004,0.887836,60.4463,1.69518,1.33811,0.263105,3.59609,9.68189,2.36184,0.238516,0.0925766,0.255517,0.362311,0.313203,0.404131,0.312194,0.717333,0.165614,5.98534,0.29543,,0.608773,27.7867,-0.165318,100.731,0.608773,-0.36,0.8126051127910614,-2.86056387424469,0.623515,327.75,,,,,,,264.3,4.405,264.3,4.405,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Ramón Urías","STL",73.598,285.517,259.263,62.0101,41.8223,11.7192,0.691948,7.77672,30.0967,31.0783,20.4749,0.0685983,62.4091,3.42747,1.94486,0.40631,5.82834,1.61883,0.625569,0.239178,0.0717118,0.218583,0.328076,0.30133,0.379704,0.298562,0.681035,0.140526,3.15215,0.283911,,-0.365855,30.3763,-3.35971,92.2576,-0.365855,-1.58,-2.985847532749176,-0.44422852993011475,0.620949,999,,,,,,,273.9,3.701351351,273.9,3.701351351,,,,,,,,,,,,,,,,,,,"Ramon Urias","18795",602104
"Connor Wong","BOS",60.389,220.727,201.572,46.458,31.7455,8.57707,0.959569,5.17587,23.4006,21.6651,13.9984,0.140327,54.7451,2.55128,1.32671,1.2781,3.79936,4.07705,1.28458,0.230478,0.0634196,0.248022,0.255702,0.287118,0.359582,0.283807,0.6467,0.129104,4.92191,0.28873,,-0.0285524,20.8391,-5.24149,75.8519,-0.0285524,0.02,-6.310742763802409,4.679645080119371,0.610393,999,,,,,,,190.2,3.17,190.2,3.17,,,,,,,,,,,,,,,,,,,"Connor Wong","19896",657136
"Kyle Karros","COL",62.782,249.72,225.515,59.9485,42.382,12.2037,0.938647,4.42417,27.2607,26.8359,19.6495,1.27658,57.7178,2.51191,1.71734,0.326764,4.93508,1.8594,0.658364,0.26583,0.078686,0.23113,0.34044,0.329239,0.387124,0.313144,0.716363,0.121294,3.60443,0.336328,,-0.315399,29.5243,0.0179756,86.4458,-0.315399,1,-4.327042102813721,1.968858003616333,0.608766,999,,,,,,,258.1,4.096825396,258.1,4.096825396,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Jake McCarthy","COL",92.495,365.314,330.705,87.473,64.1087,14.0228,4.4528,4.88868,46.3706,30.7388,23.1571,0.492184,63.0553,5.5355,2.18865,3.72821,7.04971,17.1162,2.93854,0.264505,0.0633896,0.172606,0.36725,0.321267,0.378184,0.306877,0.699451,0.11368,7.43396,0.311699,,1.61047,41.3324,-1.8323,82.1531,1.61047,3.02,-6.116738677024841,-0.12026238441467285,0.605392,677,,,,,,,377.5,4.103260869,377.5,4.103260869,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Blaze Alexander","BAL",83.581,326.886,291.682,64.2028,43.7032,10.7933,1.85817,7.84808,37.9949,28.5352,25.7903,0.0642527,105.356,5.84769,1.85091,1.71496,5.57732,6.90176,2.05498,0.220112,0.0788971,0.322302,0.244792,0.29474,0.350576,0.286131,0.645315,0.130464,5.54307,0.312511,,0.0418497,31.4785,-7.14558,83.0933,0.0418497,-0.18,-6.471839342266321,1.1098302006721497,0.602506,999,,,,,,,288.6,3.435714285,288.6,3.435714285,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Samuel Basallo","BAL",108.062,420.266,383.177,90.606,57.0481,17.6417,0.564327,15.3519,47.1479,50.7005,30.64,2.10761,99.978,2.85849,2.89748,0.693463,7.86727,3.01209,1.07007,0.23646,0.0729061,0.237892,0.306467,0.295788,0.405641,0.302761,0.701429,0.169181,3.11766,0.277953,,-0.419642,46.1452,-3.5125,94.5489,-0.419642,-2.53,-3.119737684726715,-5.480410575866699,0.600035,174.25999450683594,,,,,,,430.4,3.985185185,430.4,3.985185185,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Carson Benge","NYM",92.096,366.748,330.709,79.0266,52.777,16.9349,0.711271,8.60335,40.4692,37.4874,29.5076,1.66292,79.3714,3.59194,2.14861,0.79056,6.57583,7.02486,1.42723,0.238961,0.0804575,0.216419,0.371767,0.306391,0.372515,0.297221,0.678906,0.133554,4.49182,0.287579,,0.264545,38.6194,-4.71474,92.4923,0.264545,0,-2.998824119567871,-3.3890979290008545,0.594832,999,,,,,,,363.5,3.951086956,363.5,3.951086956,,,,,,,,,,,,,,,,,,,"Carson Benge","sa3025452",701807
"Kody Clemens","MIN",73.921,285.584,259.424,60.1371,34.5408,12.0531,1.32037,12.2229,34.3774,36.6376,20.7135,0.470205,70.9871,2.21854,2.51131,0.716601,4.07238,3.4351,0.943644,0.23181,0.0725302,0.248568,0.291792,0.291606,0.429796,0.310002,0.721403,0.197986,4.55151,0.268088,,-0.0757312,33.0361,-0.70784,97.3349,-0.0757312,0.17,-0.9728039130568504,-3.044858291745186,0.594607,693.8099975585938,,,,,,,302.2,4.083783783,302.2,4.083783783,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Braxton Fulford","COL",57.612,210.578,191.181,46.1344,29.1803,10.2284,1.09429,5.63151,23.7354,23.6596,13.7149,0.0432317,57.7355,3.53921,1.49732,0.646016,3.01649,2.81859,0.804501,0.241313,0.0651297,0.274176,0.237547,0.301948,0.394632,0.303835,0.69658,0.153318,4.93377,0.313221,,-0.0719979,23.305,-1.57638,80.0689,-0.0719979,-0.66,-5.046377450227737,3.785370171070099,0.587783,999,,,,,,,214.6,3.7,214.6,3.7,,,,,,,,,,,,,,,,,,,"Braxton Fulford","29704",690924
"Chandler Simpson","TBR",108.555,447.726,415.367,118.6,99.5468,14.8404,4.2133,0,56.7492,29.3601,23.1328,0.746905,44.4766,1.14124,2.92583,5.15956,9.04156,36.8193,6.48394,0.285532,0.0516673,0.0993388,0.520112,0.322832,0.341548,0.292878,0.66438,0.0560156,7.52369,0.31727,,3.89608,45.5678,-7.33448,85.4145,3.89608,-1.48,-3.8006579875946045,-5.887147426605225,0.585452,182.42999267578125,,,,,,,443.2,4.066055045,443.2,4.066055045,,,,,,,,,,,,,,,,,,,"Chandler Simpson","31912",802415
"Nasim Nuñez","WSN",85.303,309.032,276.119,63.1628,48.6944,10.0983,1.07375,3.29633,33.9601,19.2351,25.9193,0.437657,73.6461,1.37621,1.92231,3.6955,5.1924,20.1867,3.65722,0.228752,0.0838727,0.238312,0.351945,0.296258,0.308916,0.271048,0.605174,0.080164,6.33651,0.297697,,2.04086,25.9747,-10.5399,71.2816,2.04086,1.87,-8.47773265838623,3.9044429063796997,0.584028,669.6400146484375,,,,,,,247.5,2.911764705,247.5,2.911764705,,,,,,,,,,,,,,,,,,,"Nasim Nunez","25979",683083
"Brooks Baldwin","CHW",99.216,378.616,346.699,81.5722,52.1586,15.0246,1.97251,12.4165,42.6271,39.7672,24.0641,0.860988,92.3183,2.02343,2.5897,3.23945,5.03367,7.44984,1.86526,0.235282,0.063558,0.243831,0.260664,0.286805,0.397437,0.295751,0.684242,0.162155,5.30082,0.282783,,0.215241,39.4172,-5.3192,88.0186,0.215241,-1.69,-5.131386294960976,-2.200370490550995,0.583139,744.760009765625,,,,,,,365.6,3.692929292,365.6,3.692929292,,,,,,,,,,,,,,,,,,,"Brooks Baldwin","31394",681460
"Victor Robles","SEA",88.139,344.403,306.635,71.7229,50.3834,12.5241,2.41615,6.39919,42.6333,26.374,21.9454,0.330369,77.9759,8.34026,2.06657,5.4159,5.54437,17.9043,4.74066,0.233903,0.06372,0.226409,0.281438,0.300921,0.353113,0.289303,0.654035,0.11921,7.14879,0.291199,,1.10911,34.0522,-6.64164,90.3652,1.10911,0.47,-2.8018277883529663,-3.368701249361038,0.581469,693.739990234375,,,,,,,311.9,3.544318181,311.9,3.544318181,,,,,,,,,,,,,,,,,,,"Victor Robles","18363",645302
"Lane Thomas","KCR",94.875,387.606,349.033,81.4842,50.4448,17.2112,1.63964,12.1885,50.2088,41.8339,31.0953,0.133116,96.3001,4.31633,2.73506,0.426443,4.96929,16.6288,4.44721,0.233457,0.0802239,0.248448,0.3229,0.301916,0.396926,0.30492,0.698842,0.163469,6.18435,0.28484,,0.938634,43.2385,-2.56009,91.5751,0.938634,-2.39,-2.9101845622062683,-4.7971131801605225,0.576375,712.219970703125,,,,,,,404.2,4.254736842,404.2,4.254736842,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Giancarlo Stanton","NYY",96.146,392.504,350.892,76.3861,40.976,11.518,0,23.892,47.968,58.9467,36.7914,1.71403,124.461,2.06067,2.28887,0.407364,6.48128,0.0439116,0.022776,0.217691,0.0937352,0.317094,0.295607,0.29395,0.454785,0.320248,0.748735,0.237093,1.32427,0.256283,,-0.516229,48.6696,2.29219,106.279,-0.516229,0,2.3884440064430237,-10.285550117492676,0.574203,254.27999877929688,,,,,,,452,4.708333333,452,4.708333333,,,,,,,,,,,,,,,,,,,"Giancarlo Stanton","4949",519317
"Luis Campusano","SDP",71.879,261.351,236.829,53.9233,38.2349,9.40973,0.140995,6.13766,25.3372,26.5416,19.8567,0.157226,53.3333,2.27524,2.02914,0.360564,5.74541,0.206912,0.102561,0.227688,0.0759772,0.204068,0.372313,0.29141,0.346359,0.281837,0.637769,0.118671,1.66311,0.266382,,-0.398102,24.2565,-6.62417,82.3914,-0.398102,0,-5.852455794811249,2.6120901107788086,0.558099,999,,,,,,,213.9,2.970833333,213.9,2.970833333,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"Jake Rogers","DET",53.143,190.494,170.713,35.2453,21.5497,7.34159,0.279264,6.07472,19.1446,20.8856,15.716,0.132237,55.6542,1.97238,1.39642,0.609206,2.75412,0.720782,0.262427,0.206459,0.0825013,0.292157,0.282387,0.278895,0.359489,0.280633,0.638384,0.15303,2.88482,0.264272,,-0.221476,17.4938,-5.01457,77.6103,-0.221476,0,-5.24840185046196,4.1005401611328125,0.553371,999,,,,,,,157.6,2.973584905,157.6,2.973584905,,,,,,,,,,,,,,,,,,,"Jake Rogers","19452",668670
"Joe Mack","MIA",65.366,249.79,227.151,49.1343,31.9782,9.7889,0.449578,6.91764,23.7049,27.5492,18.135,0.667284,70.7367,2.5009,1.47122,0.532341,4.3396,1.81076,0.451535,0.216307,0.072601,0.283185,0.256373,0.279912,0.354722,0.278225,0.634634,0.138415,3.32768,0.279641,,-0.165696,22.4509,-7.06371,74.8373,-0.165696,-0.1,-7.615182474255562,4.680524252355099,0.550023,999,,,,,,,209,3.215384615,209,3.215384615,,,,,,,,,,,,,,,,,,,"Joe Mack","sa3017374",691788
"Gary Sánchez","MIL",44.289,166.316,148.07,31.4192,18.6299,5.50614,0,7.28317,16.8502,23.9346,13.1591,0.0858373,46.2241,2.89182,1.19105,0.198048,2.83269,0.12334,0.0574573,0.212192,0.0791211,0.277929,0.284681,0.287155,0.396939,0.298378,0.684094,0.184748,1.49855,0.252063,,-0.227247,17.6696,-1.9819,90.7383,-0.227247,0.24,-2.052912876009941,1.793346032500267,0.539576,999,,,,,,,156.8,3.563636363,156.8,3.563636363,,,,,,,,,,,,,,,,,,,"Gary Sanchez","11442",596142
"Mitch Garver","SEA",30.169,114.144,99.4299,19.9789,12.0376,3.68499,0.0820358,4.17427,11.9565,13.5673,12.2356,0.0923733,32.6647,1.2687,0.778005,0.132041,1.58195,0.47883,0.186497,0.200935,0.107195,0.286171,0.374583,0.294456,0.365592,0.292056,0.660048,0.164657,2.5787,0.249407,,-0.148618,11.5409,-1.9461,92.2615,-0.148618,0.16,-1.1896943897008896,2.4878548681735992,0.534768,999,,,,,,,101.2,3.373333333,101.2,3.373333333,,,,,,,,,,,,,,,,,,,"Mitch Garver","15161",641598
"Adolis García","PHI",134.941,562.473,513.606,119.925,72.1128,23.1364,0.970227,23.7052,66.9079,74.7411,37.8112,0.846027,144.271,5.29267,5.18002,0.582693,8.01368,10.082,3.64914,0.233495,0.0672232,0.256494,0.262085,0.290143,0.420783,0.306242,0.710926,0.187288,4.32885,0.274278,,-0.233019,63.3494,-3.11117,93.7606,-0.233019,-2.88,-4.392518550157547,-9.127268314361572,0.531394,219.75,,,,,,,592.8,4.391111111,592.8,4.391111111,,,,,,,,,,,,,,,,,,,"Adolis Garcia","19287",666969
"Amed Rosario","NYY",65.685,248.895,233.216,60.799,44.3693,10.9857,0.929306,4.51471,27.6884,23.669,10.9929,0.0349648,44.3874,1.786,1.7946,0.349234,5.11806,5.61903,1.65883,0.260699,0.0441669,0.178338,0.247659,0.296938,0.373849,0.292398,0.670787,0.11315,4.94325,0.302428,,0.067444,25.2345,-4.17432,87.0942,0.067444,0,-3.7184892296791077,0.3167679011821747,0.528428,999,,,,,,,238,3.606060606,238,3.606060606,,,,,,,,,,,,,,,,,,,"Amed Rosario","15518",642708
"Spencer Horwitz","PIT",116.964,482.83,425.077,105.901,72.37,22.4944,0.763609,10.2733,52.3264,51.2491,48.6554,1.40626,85.8719,4.97257,3.54022,0.584478,9.75019,1.80456,0.78973,0.249134,0.100771,0.177851,0.566605,0.330805,0.37815,0.31284,0.708955,0.129015,2.78338,0.287627,,-0.78501,56.9656,-0.0844505,98.0069,-0.78501,0.22,-1.9255886673927307,-9.008380204439163,0.524853,728.4299926757812,,,,,,,495.1,4.231623931,495.1,4.231623931,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Bryce Eldridge","SFG",101.7,404.827,364.638,87.3852,51.901,17.7006,0.6243,17.1592,47.4753,54.3168,33.9489,3.65647,120.797,2.72824,3.19901,0.312615,6.18402,1.97476,0.345498,0.239649,0.0838602,0.29839,0.281042,0.306694,0.43279,0.316382,0.739485,0.193142,3.11978,0.305488,,-0.30716,48.9269,1.09348,104.71,-0.30716,-0.02,1.952871710062027,-10.417568702250719,0.511971,999,,,,,,,454.7,4.457843137,454.7,4.457843137,,,,,,,,,,,,,,,,,,,"Bryce Eldridge","33390",805811
"Matt Vierling","DET",62.261,245.629,222.085,54.2896,36.3355,10.9259,0.648283,6.37992,27.5185,25.9307,18.8208,0.179302,53.3209,2.28075,1.96261,0.480188,4.50997,2.92457,0.859843,0.244455,0.0766229,0.217079,0.352972,0.307532,0.385672,0.303321,0.693205,0.141218,4.16264,0.291517,,-0.145203,27.0817,-1.94123,93.2396,-0.145203,-1,-2.1023633033037186,-1.360306739807129,0.510691,999,,,,,,,240.3,3.875806451,240.3,3.875806451,,,,,,,,,,,,,,,,,,,"Matt Vierling","21558",663837
"Luke Raley","SEA",74.776,281.838,247.588,54.2981,33.6083,10.424,0.677925,9.58791,33.1222,30.7549,21.3594,0.283498,85.442,9.71878,1.55488,1.617,4.96365,5.81139,1.29261,0.219308,0.0757859,0.30316,0.249987,0.304675,0.383062,0.303311,0.687737,0.163754,5.10927,0.290113,,0.207765,31.0717,-2.22966,100.015,0.207765,-0.2,0.21273671789094806,-4.966317847371101,0.506122,999,,,,,,,284.7,3.796,284.7,3.796,,,,,,,,,,,,,,,,,,,"Luke Raley","19354",670042
"Rob Refsnyder","SEA",62.16,232.929,203.268,48.6132,31.7669,8.75357,0.766936,7.32579,27.6361,26.1408,23.5914,0.669552,61.1889,3.18317,1.4707,0.565054,4.20094,2.71853,0.947386,0.239158,0.101282,0.262693,0.385551,0.325631,0.397889,0.317445,0.72352,0.158731,4.04222,0.303085,,-0.226317,28.3526,0.830287,109.752,-0.226317,-0.17,2.450815051794052,-5.521656915545464,0.506058,999,,,,,,,252.9,4.079032258,252.9,4.079032258,,,,,,,,,,,,,,,,,,,"Rob Refsnyder","13770",608701
"James McCann","ARI",52.802,194.036,176.049,41.9764,29.2788,7.51855,0.415486,4.76357,19.8721,21.9321,10.6144,0.109877,50.91,2.12155,1.50917,1.16181,3.80247,1.12103,0.490119,0.238436,0.0547033,0.262374,0.208494,0.287515,0.367038,0.286081,0.654552,0.128602,3.26551,0.305312,,-0.253148,18.6774,-4.24945,80.5756,-0.253148,0,-4.720220178365707,3.127955913543701,0.497583,999,,,,,,,170.3,3.213207547,170.3,3.213207547,,,,,,,,,,,,,,,,,,,"James McCann","12859",543510
"Taylor Walls","TBR",85.205,324.665,289.271,62.7092,42.2609,12.7509,1.75266,5.94475,36.7248,26.8103,29.6387,0.362018,75.919,1.26275,2.71887,1.57835,3.77574,15.0691,3.971,0.216783,0.0912902,0.233838,0.3904,0.289914,0.334633,0.276873,0.624546,0.117849,6.3455,0.270144,,0.907028,28.8242,-9.53743,74.3892,0.907028,-0.75,-8.893093705177307,2.5219404697418213,0.491437,999,,,,,,,279.6,3.289411764,279.6,3.289411764,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Tyler Heineman","TOR",42.062,145.359,129.235,27.0234,19.9449,4.10491,0.352595,2.62109,14.0318,11.1026,10.3019,0.216158,30.521,2.37884,0.917405,2.49261,2.70806,1.84938,0.570347,0.209104,0.0708724,0.20997,0.337536,0.277977,0.307168,0.261749,0.585145,0.0980647,4.06992,0.251545,,-0.0776475,11.1202,-6.05504,65.4565,-0.0776475,2.5,-5.9957316890358925,5.745524644851685,0.486272,999,,,,,,,99,2.357142857,99,2.357142857,,,,,,,,,,,,,,,,,,,"Tyler Heineman","13897",623168
"Nick Fortes","TBR",89.845,308.152,280.549,60.8292,43.0283,10.8641,0.622246,6.31455,27.6413,28.2743,16.4519,0.267424,56.0933,5.03126,2.06509,4.05465,6.30018,2.12486,0.80077,0.216822,0.0533889,0.182031,0.293296,0.270678,0.327506,0.264115,0.598183,0.110684,3.35605,0.247562,,-0.327076,24.1661,-12.2444,65.6004,-0.327076,0,-12.820789635181427,6.9324846267700195,0.482689,999,,,,,,,218.6,2.428888888,218.6,2.428888888,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Austin Hays","CHW",111.385,448.653,410.568,98.875,63.8671,20.566,1.08277,13.359,47.9528,49.6388,28.6284,0.837366,106.645,5.382,3.275,0.799768,7.86805,3.43743,1.15412,0.240825,0.0638096,0.237701,0.268445,0.296716,0.393805,0.300082,0.690521,0.15298,3.45561,0.29103,,-0.425772,48.2863,-4.72556,91.002,-0.425772,0.31,-5.183827072381973,-5.5442394614219666,0.482285,619.0700073242188,,,,,,,437.1,3.937837837,437.1,3.937837837,,,,,,,,,,,,,,,,,,,"Austin Hays","19363",669720
"Will Benson","CIN",60.316,223.414,198.118,44.2563,24.7394,9.48483,1.08894,8.94315,28.6111,26.3937,21.5903,0.755231,69.1662,1.88218,1.4333,0.389871,2.55579,6.88584,1.6273,0.223383,0.096638,0.309587,0.312151,0.303683,0.417672,0.312312,0.721355,0.194289,5.91472,0.290781,,0.397469,26.2633,-0.134797,94.6488,0.397469,0.59,-1.0194882452487946,-1.7219933867454529,0.480005,999,,,,,,,244.5,4.075,244.5,4.075,,,,,,,,,,,,,,,,,,,"Will Benson","21853",666181
